S NO,DISTRICT,BLOCK NAME,SCHOOL NAME,SCHOOL ADDRESS,PINCODE
11937,RAMANATHA PURAM,Bogalur,"NETHAJI SUBHASH CHANDRA BOSE AWASIYA VIDYALAYA, SATHIRAKUDI, BOGALUR","BOGALUR, SATHIRAKUDI",
11938,RAMANATHAP,Bogalur,"PANCHAYAT UNION MIDDLE SCHOOL, A.PUTHUR","PUMS A.PUTHURAriyakudi (post), BOGALUR, RAMANATHAPURAM",623527
11939,RAMANATHAP,Bogalur,"PANCHAYAT UNION MIDDLE SCHOOL, K.VALASAI",k.valasai (po)paramakudi (TK),623527
11940,RAMANATHAP,Bogalur,"PANCHAYAT UNION MIDDLE SCHOOL, MANJAKOLLAI",MANJAKKOLLAI\K.VALASAI(POST),623527
11941,RAMANATHAP,Bogalur,"PANCHAYAT UNION MIDDLE SCHOOL, MENNANTHI","panchayat union middle school, mennanthi,bogalur block, ramanathapuram",623527
11942,RAMANATHAP,Bogalur,"PANCHAYAT UNION MIDDLE SCHOOL, MUDALUR","panchayat union middle school, Muthalurbogalur block, ramanathapuram",623502
11943,RAMANATHAP,Bogalur,"PANCHAYAT UNION MIDDLE SCHOOL, MUTHUVAYAL",MIDDLE STREET MUTHUVAYAL.,623527
11944,RAMANATHAP,Bogalur,"PANCHAYAT UNION MIDDLE SCHOOL, POTTITHATTI","P.U.M.School, Pottithatti, Pandikanmai (Post). Bogalur Union, Paramakudi (TK) Ramanathapuram district",623707
11945,RAMANATHAP,Bogalur,"PANCHAYAT UNION MIDDLE SCHOOL, VEERAVANOOR","PUMS-VEERAVANUR, VAIRAVANENDAL(PO), RAMANATHAPURAM",623502
11946,RAMANATHAP,Bogalur,"R.K.SAMY MATRICULATION HIGH SCHOOL, SEYYALUR","104/2A, 2B   104/3",623527
11947,RAMANATHAP,Bogalur,"VASAN MATRICULATION HIGHER SECONDARY SCHOOL, SATHIRAKUDI",MEENATCHIPURAMSATHIRAKUDI,623527
11948,RAMANATHAP,Kadaladi,"AL-AMEEN MATRICULATION HIGH SCHOOL, VALINOKKAM","4/2-4, NEAR JUMMA PALLIVASAL\VALINOKKAM",623528
11949,RAMANATHAP,Kadaladi,"AMBIKAVATHY HINDU NADAR MIDDLE SCHOOL, VELLAPATTI",ECR ROADVELLAPATTI,623135
11950,RAMANATHAP,Kadaladi,"ANJANEYA MATRICULATION SCHOOL, KANDILAN","SIVAPURAMELANJEMPOOR(PO), MUDUKULATHUR(TK)",623704
11951,RAMANATHAP,Kadaladi,"BANU MATRIC HIGHER SECONDARY SCHOOL, SIKKAL",7/3-7EAST COAST ROAD,623528
11952,RAMANATHAP,Kadaladi,"BHARATHA MATHA HIGH SCHOOL, NARIPPAIYUR",KADALADI TALUKRAMANATHAPURAM,623135
11953,RAMANATHAP,Kadaladi,"DON BOSCO SCHOOL OF EXCELLENCE, SAYALGUDI","Don Bosco School of Excellence,Don Bosco Lane,Sevalpatti
Road, Kadaladi (Taluk) Ramnad (District)Don Bosco School of Excellence,Don Bosco Lane,Sevalpatti Road, Kadaladi (Taluk)",623120
11954,RAMANATHAP,Kadaladi,"ELITE MATRIC HIGHER SECONDARY SCHOOL, ERVADI","DHARGA MAIN ROAD, ERVADI",623515
11955,RAMANATHAP,Kadaladi,"GOVERNMENT BOYS HIGHER SECONDARY SCHOOL, SAYALGUDI","GOVT BOYS HR SEC SCHOOL,SAYALKUDISAYALKUDI",623120
11956,RAMANATHAP,Kadaladi,"GOVERNMENT GIRLS HIGHER SECONDARY SCHOOL, SAYALGUDI",GOVT HOSPITAL NEAR\SAYALKUDI,623120
11957,RAMANATHAP,Kadaladi,"GOVERNMENT HIGH SCHOOL, APPANOOR",APPANOOR (POST)KADALADI (TALUK),623703
11958,RAMANATHAP,Kadaladi,"GOVERNMENT HIGH SCHOOL, EDAMBADAL",6/43 East streetEthambadal,623515
11959,RAMANATHAP,Kadaladi,"GOVERNMENT HIGH SCHOOL, GURUVADI",Main RoadKuruvadi,623120
11960,RAMANATHAP,Kadaladi,"GOVERNMENT HIGH SCHOOL, ILANCHEMBOOR",ELANJEMBOOR POELANJEMBOOR,623704
11961,RAMANATHAP,Kadaladi,"GOVERNMENT HIGH SCHOOL, KADUGUSANTHAI",K.SATHIRAM POKADALADI TK,623703
11962,RAMANATHAP,Kadaladi,"GOVERNMENT HIGH SCHOOL, KIDATHIRUKKAI",KIDATHIRUKKAI POSTEAR WATER BOARD,623704
11963,RAMANATHAP,Kadaladi,"GOVERNMENT HIGH SCHOOL, MELASELVANOOR","school street \melaselvanur,kadaladi[tk]",623703
11964,RAMANATHAP,Kadaladi,"GOVERNMENT HIGH SCHOOL, VALINOKKAM","GOVT HIGH SCHOOL ,VALINOKKAM
KADALADI TALUK 623528 RAMANATHAPURAM DISTRICT",623528
11965,RAMANATHAP,Kadaladi,"GOVERNMENT HIGHER SECONDARY SCHOOL, KADALADI","GHSS, NEAR UNION OFFICEKADALADI",623703
11966,RAMANATHAP,Kadaladi,"GOVERNMENT HIGHER SECONDARY SCHOOL, KANNIRAJAPURAM",GOVERNMENT HIGHER SECONDARY SCHOOLKANNIRAJAPURAM,623135
11967,RAMANATHAP,Kadaladi,"GOVERNMENT HIGHER SECONDARY SCHOOL, MELAKIDARAM",PONNUSAMYPURAMMELAKIDARAM,623528
11968,RAMANATHAP,Kadaladi,"GOVERNMENT HIGHER SECONDARY SCHOOL, S.THARAIKUDI","GHSS, S.THARAIKUDIKADALADI TK",623135
11969,RAMANATHAP,Kadaladi,"GOVERNMENT HIGHER SECONDARY SCHOOL, SIKKAL","SIKKAL, P.O., KADALADI, Tk",623528
11970,RAMANATHAP,Kadaladi,"GOVERNMENT HIGHER SECONDARY SCHOOL, T.M.KOTTAI","GHSS T.M.KOTTAI\KADALDI-TK, RAMANATHAPURAM- DT",623115
11971,RAMANATHAP,Kadaladi,"GOVERNMENT HIGHER SECONDARY SCHOOL, T.MARIYUR",PALLIVASAL ST\T.MARIYUR,623703
11972,RAMANATHAP,Kadaladi,"GOVERNMENT HIGHER SECONDARY SCHOOL, UCHINATHAM",GOVT.HR.SEC.SCHOOL\uchinatham,623115
11973,RAMANATHAP,Kadaladi,"GOVERNMENT MIDDLE SCHOOL, KADALADI",govt middle school-kadaladi,623703
11974,RAMANATHAP,Kadaladi,"HINDU NADAR MIDDLE SCHOOL, KOKKARASANKOTTAI",KOKKARSANKOTTAIKADALADI TALUKA,623115
11975,RAMANATHAP,Kadaladi,"I.L.M. MATRICULATION HIGH SCHOOL, NARIPPAIYUR","5/306, NARIPPAIYUR(POST)KADALADI (TK)",623135
11976,RAMANATHAP,Kadaladi,"INDIAN MATRIC HIGHER SECONDARY SCHOOL, SIKKAL","5/39-3,MUDUKULATHUR ROAD,SIKKAL,KADALDI(TK),RAMANAD(DT)",623528
11977,RAMANATHAP,Kadaladi,"KSHATRIYA NADAR MIDDLE SCHOOL, KANNIRAJAPURAM","4/14,EAST WEST STREET/KANNIRAJAPURAM",623135
11978,RAMANATHAP,Kadaladi,"NADAR MAHAJANA SANGAM KALVITHANTHAI
K.S.SHANMUGA NADAR MIDDLE SCHOOL, SAYALGUDI",VVR NAGARSAYALKUDI,623120
11979,RAMANATHAP,Kadaladi,"NEW MIDDLE SCHOOL, SAYALGUDI","Aranmanai st,Sayalkudi.Kadaladi TK",623120
11980,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, KEELAKIDARAM",KAVAKULAM ROADKEELAKIDARAM,623528
11981,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, ATHEMCHERI","ATHEMCHERI AT P.M.VALASAI, ERVADI
DHARGA(PO)KADALADI UNION ,RAMANATHAPURAM DT",623566
11982,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, CHINNA ERVADI","Chinna ervadi,Ervadi Darga PostKadaladi Union,Ramanathapuram Dist",623566
11983,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, CHITHIRANGUDI",PANCHAYAT UNION MIDDLE SCHOOLCHITHIRANGUDI,623704
11984,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, ERVADI","Panchayat Union Middle School,Ervadi, Kilakarai Taluk, Ramanathapuram Dist",623515
11985,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, K.SATHIRAM",ECR ROADK.SATHRAM,623703
11986,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, KAVAKULAM",kavakulam\kavakulam,623528
11987,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, KEELAMUNDAL",keelamunthalmariyur post,623703
11988,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, KEELASELVANOOR","KEELASELVANOOR, KADALADI-TK, RAMANATHAPURAM-DIST",623703
11989,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, KOTHANGULAM",kothankulamkothankulam,623528
11990,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, KURUVIKITHIYAL","KURUVIKATHIYAL, POTHIKULAM POST, KADALADI TALUK, RAMANATHAPURAM Dt",623704
11991,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, M.KARISALKULAM",PUMS M.KARISALKULAMAAPANOOR POST,623703
11992,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, MARANTHAI",kadaladi roadmarandai,623703
11993,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, MELASIRUPOTHU",melachirupodhumudhukulathur,623704
11994,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, MUTHARAIYAR NAGAR","Mutharaiyar Nagar,\Ervadi Dhargha.",623566
11995,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, OPPILAN",OppilanNear IOB bank,623703
11996,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, ORIVAYAL","west street orivayal,maranthai post kadaladi taluk, Ramanathapuram Dist.",623703
11997,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, PONNAGARAM","Ponnagaram,Kannirajapuram-postKadaladi- Taluk,Ramanathapuram-District",623135
11998,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, POOPANDIYAPURAM",POOPANDIYAPURAMKADALADI(TK),623120
11999,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, ROJMANAGAR",RochmanagarKannirajapuram post,623135
12000,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, S.T.SETHURAJAPURAM","pums,s.t.sethurajapurampums,s.t.sethurajapuram",623135
12001,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, URAIKINARU",S.URAIKINARUSAYALGUDI,623120
12002,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, VALINOKKAM, ADANCHERI","Kadaladi Block, ErvadiDharga postRamanathapuram District",623566
12003,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, VALLAKULAM",PUMS VALLAKKULAM_623711,623711
12004,RAMANATHAP,Kadaladi,"PANCHAYAT UNION MIDDLE SCHOOL, YADHAVAR KUDI, POTHIKULAM","P.U.M.S Yadavar kudiyeruppu,pothikulam(post),kadaladi(tk)ramanathapuram(dist)",623704
12005,RAMANATHAP,Kadaladi,"RC MIDDLE SCHOOL, MOOKKAIYUR",SOUTH MOOKKAIYUR\SAYALKUDI VIA,623120
12006,RAMANATHAP,Kadaladi,"ROJA MATRIC HIGHER SECONDARY SCHOOL, SAYALGUDI","Mookkaiyur Salai,Sayalkudi.Ramnathapuram",623120
12007,RAMANATHAP,Kadaladi,"SARANYA MATRICULATION HIGH SCHOOL, VALINOKKAM VILAKKU, KEELAKIDARAM","Chandra nagar. ECR. Main Road Valinokkam Vilakku.
Keelakkidaram (Post) Sikkal (via) Ramanathapuram (Dt)Chandra Nagar ECR. Main Road  Valinokkam. Vilakku",623528
12008,RAMANATHAP,Kadaladi,"SRI RAMAKRISHNA SRI SARADHA MIDDLE SCHOOL, APPANOOR",appanoorappanoor post appanoor,626703
12009,RAMANATHAP,Kadaladi,"SRI SANGEEDHA VIDYALAYA MATRIC HIGHER
SECONDARY SCHOOL, K.KARUNKULAM, KADALADI","K.KARUNKULAM, KADALADI - T.K,
RAMANATHAPURAM - DIST - 623704SRI SANGEEDHA NAGAR,K.KARUNKULAM,KADALADI-TK",623704
12010,RAMANATHAP,Kadaladi,"ST. XAVIER CLUNY HIGHER SECONDARY SCHOOL, M.SAVARIARPATTANAM",M.SAVARIYAR PATTANAM POKADALADI TALUK,623703
12011,RAMANATHAP,Kadaladi,"SYED ABUBUCKARI BADHUSA MUNSIF HUSSIN
GOVERNMENT HIGHER SECONDARY SCHOOL,
TERHVIYAADKII DHARMAKKAN AMIRTHAM LITTLE","GHSS,ERVADI\sRAMNAD DIST",623566
12012,RAMANATHAP,Kadaladi,"ANGEL MATRICULATION SCHOOL, KANNIRAJAPURAM","TDALittle angels matriculation schoolkannirajapuram,ramnad(distick)",623135
12013,RAMANATHAP,Kadaladi,"V.V.S.M. NATIONAL ACADEMY MATRIC HIGHER SECONDARY SCHOOL, SAYALGUDI",MalattarKadaladi - Sayalkudi junction,623703
12014,RAMANATHAP,Kamuthi,"DEVANGAR HIGHER SECONDARY SCHOOL, NEERAVI",MAIN ROADNEERAVI,623603
12015,RAMANATHAP,Kamuthi,"GOVERNMENT ADI DRAVIDAR HIGH SCHOOL, SENGAPPADAI",sengappadai sengappadai,623603
12016,RAMANATHAP,Kamuthi,"GOVERNMENT HIGH SCHOOL, PAKKUVETTI",PAKKUVETTI\KAMUTHI TK,623604
12017,RAMANATHAP,Kamuthi,"GOVERNMENT HIGH SCHOOL, PAMMANENDAL","GOVT. HIGH SCHOOL PAMMANENDAL, PERUNAZHI VIA,KAMUTHI TALUK, RAMANATHAPURAM DISTRICT",623115
12018,RAMANATHAP,Kamuthi,"GOVERNMENT HIGH SCHOOL, T.PUNAVASAL",ABIRAMAMKAMUTHI-TALUK,623601
12019,RAMANATHAP,Kamuthi,"GOVERNMENT HIGH SCHOOL, T.VALLAKULAM",T.VALLAKKULAMT.VALLAKKULAM,623601
12020,RAMANATHAP,Kamuthi,"GOVERNMENT HIGH SCHOOL, VAZHIMARICHAN","VAZHIMARICHANPARAMAKUDI, RAMANATHAPURAM",623608
12021,RAMANATHAP,Kamuthi,"GOVERNMENT HIGHER SECONDARY SCHOOL, KOTTAIMEDU, KAMUTHI","KOTTAIMEDU ,KAMUTHI.",623604
12022,RAMANATHAP,Kamuthi,"GOVERNMENT HIGHER SECONDARY SCHOOL, KOVILANGULAM",GHSS KOVILANGULAMKAMUTHI TK RAMNAD DIST,623603
12023,RAMANATHAP,Kamuthi,"GOVERNMENT HIGHER SECONDARY SCHOOL, MANDALAMANICKAM",KAMUTHI TALUCKMANDALAMANICKAM,623605
12024,RAMANATHAP,Kamuthi,"GOVERNMENT HIGHER SECONDARY SCHOOL, PERAIYUR",PERAIYUR COLONY OPPOSITEKAMUTHI - MUDHUKULATHUR MAIN ROAD,623708
12025,RAMANATHAP,Kamuthi,"GOVERNMENT HIGHER SECONDARY SCHOOL, RAMASAMYPATTI",RAMASAMYPATTI\AYYANARKULAM,623603
12026,RAMANATHAP,Kamuthi,"GOWRAVA HIGH SCHOOL, KAMUTHI",10 c kamatchi chettiyar streetkamuthi,623603
12027,RAMANATHAP,Kamuthi,"HINDU MIDDLE SCHOOL, KAVADIPATTI",HINDUMIDDLESCHOOLKAVADIPATTI,623603
12028,RAMANATHAP,Kamuthi,"IQBAL HIGH SCHOOL, SUNDARAPURAM,KAMUTHI","SUNDARAPURAM,KAMUTHISUNDARAPURAM,KAMUTHI",623603
12029,RAMANATHAP,Kamuthi,"KALAVIRUTHI HIGHER SECONDARY SCHOOL, KAMUTHI",MUSLIM BAZAAR \KAMUTHI,623603
12030,RAMANATHAP,Kamuthi,"KSHATHRIYA NADAR HIGHER SECONDARY SCHOOL (BOYS), KAMUTHI","12-2,South Mudukulathur Road,Kamuthi",623603
12031,RAMANATHAP,Kamuthi,"KSHATHRIYA NADAR HIGHER SECONDARY SCHOOL (GIRLS), KAMUTHI","231,Nadar bazaar,Kamuthi231,Nadar bazar,Kamuthi",623603
12032,RAMANATHAP,Kamuthi,"KSHATHRIYA VIDHYA SALA MIDDLE SCHOOL, VALAIYAPOOKULAM","1/114,SOUTH STREETVALAIYAPOOKULAM",623605
12033,RAMANATHAP,Kamuthi,"KSHATRIYA HINDU NADAR HIGHER SECONDARY SCHOOL, PERUNAZHI",MAIN ROADPERUNALI,623115
12034,RAMANATHAP,Kamuthi,"KSHATRIYA NADAR MATRIC HIGHER SECONDARY SCHOOL.,KAMUTHI","41 , SOUTH MUDUKULATHUR ROADKAMUTHI-623603",623603
12035,RAMANATHAP,Kamuthi,"MUSLIM HIGHER SECONDARY SCHOOL, ABIRAMAM",5/85 FATHIMA STNATHAM,623601
12036,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL , KATHANENDAL",EAST STREETEAST STREET,623603
12037,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL , SAMYPATTI",SAMYPATTI\PERAIYUR,623708
12038,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, A.THARAIKUDI",THARAIKUDIAGARATHARKURICHI POST,623601
12039,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, ABIRAMAM","PARTHIBANUR ROAD ,  ABIRAMAM",623601
12040,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, ACHANGULAM","PUMS,ACHANGULAMPUMS,ACHANGULAM",623601
12041,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, CHINNAUDAPPANGULAM",MAIN ROADCHINNAUDAPPANKULAM,623605
12042,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, EZHUVANOOR",Panchayat union middle School ELUVANOOR,623605
12043,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, K.VEPPANKULAM",K.VEPPANGULAMKAMUTHI TALUK,623115
12044,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, KARUNGULAM",PUMS\KARUNGULAM,623604
12045,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, KUNDUKULAM",KUNDUKULAMPUDUKKOTTAI POST,623603
12046,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, MUSTAQKURICHI","Mustakurichi\Mustakurichi Po, Kamuthi Tk, Ramanathapuram Dt.",623603
12047,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, PERAIYUR",pums peraiyurperaiyur,623708
12048,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, PERUNAZHI",pums perunaliperunali,623115
12049,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, PONTHAMPULI",PUMS PONTHAMPULIPUMS PONTHAMPULI,623115
12050,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, PUDUKKOTAI","WEST ST,PUDUKKOTTAI-623603WEST ST,PUDUKKOTTAI- 623603",623603
12051,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, S.KALLUPPATTI",S.KALLUPATTI -623604S.KALLUPATTI-623604,623604
12052,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, THALAIVANAICKANPATTI",PUMSMIDDLE SCHOOL,623603
12053,RAMANATHAP,Kamuthi,"PANCHAYAT UNION MIDDLE SCHOOL, UDAIKULAM",UDAIKULAMKAMUTHI TALUK,623603
12054,RAMANATHAP,Kamuthi,PANCHAYAT UNION MIDDLE SCHOOL. VEERAMAACHANPATTI,"PANCHAYAT UNION MIDDLE SCHOOL
VEERAMAACHANPATTI
,TVS PURAM (POST)",623115
12055,RAMANATHAP,Kamuthi,"RAHMANIA GARDEN MATRIC HIGH SCHOOL, KAMUTHI","KOTTAIMEDU, KAMUTHI(T.K), RAMANATHAPURAM (DT)",623604
12056,RAMANATHAP,Kamuthi,"RAHMANIA MATRIC HIGHER SECONDARY SCHOOL,KAMUTHI",3 PATEL STREET KAMUTHI-623603 RAMANATHAPURAM DISTRICT,623603
12057,RAMANATHAP,Kamuthi,"S.N.ESMAIL MIDDLE SCHOOL, ABIRAMAM",5/25 Esmail school StreetAbiramam,623601
12058,RAMANATHAP,Kamuthi,"SAINT JOHN'S HIGHER SECONDARY SCHOOL, KEELAMUDIMANNARKOTTAI",K.M.KOTTAI (PO)KAMUTHI (TK),623603
12059,RAMANATHAP,Kamuthi,"SAINT JOSEPH'S RC MIDDLE SCHOOL, KAMUTHI","ST.JOSEPHS R.C.MIDDLE SCHOOLNadar Bazar, Kamuthi",623603
12060,RAMANATHAP,Kamuthi,"ST. JAMES MATRICULATION HIGH SCHOOL, PASUMPON","KIDS NAGAR, PASUMPON, kAMUTHI",623601
12061,RAMANATHAP,Kamuthi,"T.E.L.C. MIDDLE SCHOOL, ARANMANAIMEDU, KAMUTHI",TELC MIDDLE SCHOOL\ARANMANAIMEDU,623603
12062,RAMANATHAP,Kamuthi,"V.N.S. HIGH SCHOOL , ABIRAMAM","147/1A,1CABIRAMAM-NAGARATHARKURICHI ROAD",623601
12063,RAMANATHAP,Mandapam,"AL QALAM INTERNATIONAL SCHOOL, PERUNGULAM","RAMNAD-RAMESWARAM HIGH WAY ,PERUNGULAM",623536
12064,RAMANATHAP,Mandapam,"ALLWIN MATRICULATION HIGHER SECONDARY SCHOOL, RAMANATHAPURAM",Omsakthinagar\OMSAKTHI NAGAR PATTINAMKATHAN,623503
12065,RAMANATHAP,Mandapam,"AMRITA VIDYALAYAM, ARIYANGUNDU","Peikarumbu, Ariyankundu post, Thangachimadam",623529
12066,RAMANATHAP,Mandapam,ARABI OLLIYULLA HIGH SCHOOL PUDUVALASAI,"4/506, MAIN ROADPUDUVALASAI",623522
12067,RAMANATHAP,Mandapam,"BAHRUDIN BOYS GOVERNMENT HIGHER SECONDARY SCHOOL, PANAIKULAM",NORTH STREETPANAIKULAM,623522
12068,RAMANATHAP,Mandapam,"CHRIST THE KING INTERNATIONAL SCHOOL, MEYYAMPULI","New Life Campus, Meiyampuli, Thangachimadam, Rameswaram,
Ramanathapuram.ew Life Campus, Meiyampuli,
TMhaadnugraacih-imRamdaemsw, aRraameHswigahrawmay, ,RPaimraapnpaathnavpaularsaami .Post,",623529
12069,RAMANATHAP,Mandapam,"DR. ILAYARAJA GLOBAL ACADEMY, PIRAPPANVALASAI","Nochiyurani, Mandapam Block, Ramanathapuram District - 623516",623516
12070,RAMANATHAP,Mandapam,"GOVERNMENT GIRLS HIGHER SECONDARY SCHOOL, MANDAPAM",T.NAGAR  MANDAPAM,623518
12071,RAMANATHAP,Mandapam,"GOVERNMENT GIRLS HIGHER SECONDARY SCHOOL, PANAIKULAM",Govt Girls Hr Sec SchoolPanaikulam,623522
12072,RAMANATHAP,Mandapam,"GOVERNMENT HIGH SCHOOL (GIRLS), PUDUMADAM",EAST STREET PUDUMADAMEAST STREET PUDUMADAM,623524
12073,RAMANATHAP,Mandapam,"GOVERNMENT HIGH SCHOOL, KALKINATRUVALASAI",kalkinatruvalasainagachi,623534
12074,RAMANATHAP,Mandapam,"GOVERNMENT HIGH SCHOOL, KARAIYUR","GOVT HIGH SCHOOL,KARAIYUR\GOVT HIGH SCHOOL,KARAIYUR,RAMESWARAM",623526
12075,RAMANATHAP,Mandapam,"GOVERNMENT HIGH SCHOOL, KUMBARAM","KUMBARAM, RAMANATHAPURAM DIST",623523
