S NO,DISTRICT,BLOCK NAME,SCHOOL NAME,SCHOOL ADDRESS,PINCODE
20073,TIRUVALLUR,Poonamallee,GOVERNMENT HIGHER SECONDARY SCHOOL THANDURAI,POONAMALLEE MAIN ROADTHANDURAI-PATTABIRAM,600072
20074,TIRUVALLUR,Poonamallee,GOVERNMENT HIGHER SECONDARY SCHOOL THIRUMAZHISAI,Thiruvallur high road Thirumazhisai,600124
20075,TIRUVALLUR,Poonamallee,GOVERNMENT HIGHER SECONDARY SCHOOL THIRUNINRAVUR,GOMATHIPURAMTHIRUNINRAVUR,602024
20076,TIRUVALLUR,Poonamallee,Govt. Girls Model Hr. Sec. School,,
20077,TIRUVALLUR,Poonamallee,"GRACE PARK CONVENT MATRIC HR SEC SCHOOL, THIRUNINRAVUR.","No.80, 4th Main Road, Babuji Nagar, Thiruninravur",602024
20078,TIRUVALLUR,Poonamallee,GRACE PARK PUBLIC SCHOOL,,
20079,TIRUVALLUR,Poonamallee,HOLY CRESENT MATRIC HR SEC SCHOOL POONAMALLEE,"31A, TRUNK ROADPOONAMALLEE",600056
20080,TIRUVALLUR,Poonamallee,HOLY IMMANUEL MATRICULATION SCHOOL AVADI,"6th Street, J B Estate\Avadi Chennai",600054
20081,TIRUVALLUR,Poonamallee,HOLY INFANT JESUS MATRIC HR SEC SCHOOL PATTABIRAM,"NO 7, FIRST CROSS STREET,
MG ROAD, PATTABIRAM",600072
20082,TIRUVALLUR,Poonamallee,"IMMACULATE HEART OF MARY'S GIRLS HIGHER SECONDARY SCHOOL, AVADI","Immaculate Heart of Mary's Girls Hr.Sec.School, CTH Road, Avadi Chennai 600054",600071
20083,TIRUVALLUR,Poonamallee,IMMANUEL MATRIC HR SEC SCHOOL PATTABIRAM,"NO. 27, B.O.D ROAD,PATTABIRAM, CHENNAI",600072
20084,TIRUVALLUR,Poonamallee,"INFANT JESUS MATRIC HR SEC SCHOOL, THANDURAI, PATTABIRAM.","INFANT JESUS MAT HSS THANDURAI,PATTABIRAM",600072
20085,TIRUVALLUR,Poonamallee,"JAI HIND MATRICULATION SCHOOL,THIRUMAZHISAI",kavalseri roadthirumalisai,600124
20086,TIRUVALLUR,Poonamallee,JAI HIND PUBLIC SCHOOL,"JAI HIND PUBLIC SCHOOL , KAVALASERI ROAD,THIRUMALASAI,CHENNAI - 600124",
20087,TIRUVALLUR,Poonamallee,"JAIGOPAL GARODIA VIVEKANANDA VIDYALAYA
HIGHER SECONDARY SCHOOL, AVADI, CHENNAI -
J5A4 IGOPAL GARODIA VIVEKANANDA","vivekananda nagar , avadi - poonamallee road , Avadi , chennai",600054
20088,TIRUVALLUR,Poonamallee,"VIDYALAYA,MATRICULATION SCHOOL,KAMARAJ NAGAR, AVADI, CHENNAI-600071","NO 3 ,KARUMARIAMMAN KOIL STREET, KAMARAJ
NAGAR , AVADI, CHENNAI - 600 071.",600071
20089,TIRUVALLUR,Poonamallee,JAWAHARLAL NEHRU VIDYALAYA MATRICULATION SCHOOL KUMANANCHAVADI,2.67928E+17,600056
20090,TIRUVALLUR,Poonamallee,JAYA JAYA SANKARA INTERNATIONAL SCHOOL NAZARATHPET,"3/495,CHENNAI -BANGALORE HIGH WAY, NAZARATHPET.",600077
20091,TIRUVALLUR,Poonamallee,"JAYA MATR SCHOOL, THIRUNINRAVUR.","C.T.H Road, Thirunindravur- 602024",602024
20092,TIRUVALLUR,Poonamallee,"JAYA MATRICULATION SCHOOL, KRISHNAPURAM.","NO. 1, 3RD CROSS STREET, KRISHNAPURAM, THIRUNINRAVUR",602024
20093,TIRUVALLUR,Poonamallee,"JAYA PUBLIC SCHOOL, Thiruninravur",thiruninravur main road\thiruninravur,602024
20094,TIRUVALLUR,Poonamallee,JOSEPH VIDYA KSHETRA,"No:22, Muthukumaran Nagar, Joseph Town, Poonamallee",600056
20095,TIRUVALLUR,Poonamallee,"JOY BELL MATRICULATION SCHOOL
,POONAMALLEE",Mohana NagarPoonamallee,600056
20096,TIRUVALLUR,Poonamallee,"KALAIMAGAL MATRIC HR SEC SCHOOL, ANNA NAGAR PATTABIRAM",Balammal Streetrajiv gandhi nagar,600072
20097,TIRUVALLUR,Poonamallee,KARTHIK MATRICULATION HIGHER SECONDARY SCHOOL POONAMALLEE,"No.54/6 AMBAL NAGAR, (BEHIND SENNEERKUPPAM EB)POONAMALLEE, CHENNAI",600056
20098,TIRUVALLUR,Poonamallee,KARTHIKEYAN MATRIC SCHOOL,"279, kasthuri bai avenue thiruverkadu",600077
20099,TIRUVALLUR,Poonamallee,LCVKS HIGH SCHOOL KATTUPAKKAM,"SENTHURPURAM MAIN ROAD,KATTUPAKKAM",600056
20100,TIRUVALLUR,Poonamallee,MAHALAKSHMI VIDHYA MANDHIR,"No.1, Mahalashmi Nagar, Kolady Road, Paruthipattu, Avadi, Chennai",600071
20101,TIRUVALLUR,Poonamallee,MAHALASHMI MATRICULATION HSS PARUTHIPATTU,"1, MAHALASHMI NAGAR, KOLADI ROAD,PARUTHIPATTU",600071
20102,TIRUVALLUR,Poonamallee,"MAHARISHI VIDYA MANDIR SR SEC SCHOOL, MELPAKKAM, AVADI-77",SORANCHERY ROADMELPAKKAM,600077
20103,TIRUVALLUR,Poonamallee,MAHATMA GANDHI HIGH SCHOOL UTKOTTAI,"utkottai,kuthambakkam postpoonamallee taluk,Thiruvallur district",600124
20104,TIRUVALLUR,Poonamallee,"MAHAVEER RAJASTHANI INTERNATIONAL SCHOOL, GUDAPAKKAM",CHIEF EDUCATIONAL OFFICE\THIRUVALLUR,602001
20105,TIRUVALLUR,Poonamallee,"NABI CRESCENT MATRICULATION  SCHOOL, AVADI","6/14,Pillaiyar koil street,Avadi",600054
20106,TIRUVALLUR,Poonamallee,"NAZARETH MATRIC HR  SEC SCHOOL, KAMARAJ NAGAR, AVADI",NO: 8 KUMARAN NAGAR EAST KAMARAJ NAGAR AVADI CHENNAI,600071
20107,TIRUVALLUR,Poonamallee,"NAZARETH MATRIC HR SEC SCHOOL TNHB, AVADI.",NO 1 SECTOR II TNHB AVADI CHENNAI,600054
20108,TIRUVALLUR,Poonamallee,"OXFORD MATRICULATION  HR SEC SCHOOL, THIRUNINRAVUR.",No 16  Mandapam Street  Thiruninravur,602024
20109,TIRUVALLUR,Poonamallee,OXFORD MATRICULATION SCHOOL SENNERKUPPAM,6/19 AVADI ROADSENNEERKUPPAM,600056
20110,TIRUVALLUR,Poonamallee,OXFORD PUBLIC SCHOOL,"NSK Nagar, Kosavanpalayam, Thiruninravur",602024
20111,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL AGARAMEL,sannadhi street Agaramel,600123
20112,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL ANAIKATTUCHERY,THANDURAI MAIN ROADANAIKATTUCHERI,600072
20113,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL KAMMAVAR KANDIGAI,Near NH RoadKAMMAVARKANDIGAI,600124
20114,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL KAVALCHERY,BAJANAI  KOIL STREET THIRUMANAM ROAD,600072
20115,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL KUTHAMBAKKAM,"Big street, Kuthambakkam",600124
20116,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL MELMANAMBEDU,PUMS melmanambedumothirambedu,600124
20117,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL MEPPUR THANGAL,"V.O.C.STREET, MEPPURTHANGAL",600123
20118,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL NADUKUTHAGAI,no 11    pada  salai streetnadukuthagai,602024
20119,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL NAZARATHPET,"EVR STREET
opposite to panchayat office, NAZARATHPET",600123
20120,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL PAPPANCHATRAM,PADASALAI STREETPAPPANCHATRAM,600123
20121,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL PARIVAKKAM,PILLAIYAR KOIL STREET PARIVAKKAM,600056
20122,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL PRAYAMBATH,GANDHI STREET PRAYAMBATH THIRUMAZHISAI,600124
20123,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL SENEERKUPPAM,school streetSenneerkuppam,600056
20124,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL SENEERKUPPAM (NORTH),M M KOVIL STREETSENNEERIKUPPAM(NORTH),600056
20125,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL THIRUMANAM,"Panchayat union Middle School Thirumanam, Vayalanallur post",600072
20126,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL THIRUMAZHISAI,Tiruvallur High road Thirumazhisai,600124
20127,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL VARADHARAJAPURAM,"PADASALAI STREET,VARADHARAJAPURAM PADASALAI STREET, VARADHARAJAPURAM",600123
20128,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL VAYALANALLUR,PATTABIRAM MAIN ROAD   VAYALANALLUR,600072
20129,TIRUVALLUR,Poonamallee,PANCHAYAT UNION MIDDLE SCHOOL VEERARAGAVAPURAM,"No;1 PILLAIYAR KOIL ST,Veeraragavapuram.Chennai;600077.",600077
20130,TIRUVALLUR,Poonamallee,"PENGUIN MATRIC HR SEC SCHOOL, AVADI","NO. 6, I st MAIN ROAD, J B ESTATE AVADI, CHENNAI",600054
20131,TIRUVALLUR,Poonamallee,PUSHKARA PUBLIC SCHOOL,"No - 203/9A,IYAPPA NAGAR MAIN ROAD, THIRUVERKADU, CHENNAI",600077
20132,TIRUVALLUR,Poonamallee,"RBS NURSERY AND PRIMARY KONAMBEDU, AVADI",no.3 TONAKELA CAMP ROAD,600077
20133,TIRUVALLUR,Poonamallee,RCM HIGH SCHOOL KARAYANCHAVADI,SCHOOL STREET KARAYANCHAVADI,600056
20134,TIRUVALLUR,Poonamallee,RCM HSS KAMARAJ NAGAR,"No. 8, 4th st, tagore st, Kamaraj Nagar, Avadi",600071
20135,TIRUVALLUR,Poonamallee,"RCM MATRICULATION SCHOOL, KAMARAJ NAGAR, AVADI","NO.8, TAGORE STREET , 4TH STREET , KAMARAJ NAGAR
, AVADI , CHENNAI",600071
20136,TIRUVALLUR,Poonamallee,"RCM MATRICULATION SCHOOL, OLD AGRAHARAM, AVADI",21 old agraharam streetavadi chennai,600054
20137,TIRUVALLUR,Poonamallee,RMK CBSE SCHOOL,"R S M  Nagar Sundaracholapuram, Thiruverkadu, Chennai-600 077",600077
20138,TIRUVALLUR,Poonamallee,ROUNDTABLE 30 VIVEKANANDA VIDYALAYA,MEPPUR SALAIAGARAMEL CHENNAI,600123
20139,TIRUVALLUR,Poonamallee,S.S.CITIZEN SCH,"9TH STREET,THENDRAL NAGAR, GOPALAPURAM, PATTABIRAM",600072
20140,TIRUVALLUR,Poonamallee,SAFA N&P SCHOOL AVADI,"No:1, NM Road, Avadimasjid mubarak",600054
20141,TIRUVALLUR,Poonamallee,SANA MODEL SCHOOL KATTUPAKKAM,"4/122, GOPARASANALLURPOONAMALLEE, KATTUPAKKAM",600056
20142,TIRUVALLUR,Poonamallee,SAROJINI VARADAPPAN GIRLS HIGHER SECONDARY SCHOOL,NO.18 KANDASAMI NAGARPOONAMALLEE,600056
20143,TIRUVALLUR,Poonamallee,"SB VIJAYA REDDIAR MATRIC HR SEC SCHOOL, AVADI",NO 565 CTH ROAD AVADI CHENNAI,600054
20144,TIRUVALLUR,Poonamallee,SHRI.M.A.KRISHNASWAMY MATRICULATION HIGHER SECONDARY SCHOOL.AVADI,"V th Block Avadi\TNHB,Avadi",600054
20145,TIRUVALLUR,Poonamallee,SINDHI MODEL SCHOOL OF EXCELLENCE,"146, Poonamallee High Road, Numbal, Chennai - 600077",600077
20146,TIRUVALLUR,Poonamallee,SPARTAN INTERNATIONAL SCHOOL CHEMBARAMBAKKAM,570 KANNADASAN ST CHEMBARAMBAKKAM,600123
20147,TIRUVALLUR,Poonamallee,"SRI ANNAI VIDYASHARAM, MATRIC HIGHER SECONDARY SCHOOL, THIRUVERKADU.","NO: 20, SUNDARACHOZHAVARAM MAIN RDTHIRUVERKADU, CHENNAI",600077
20148,TIRUVALLUR,Poonamallee,"SRI BUDDHA VIDYA MANDIR MATRIC HR SEC SCHOOL, THIRUMAZHISAI","RAJESHWARI NAGARKAVALCHERY ROAD,THIRUMAZHISAI",600124
20149,TIRUVALLUR,Poonamallee,"SRI CHAITANYA TECHNO SCHOOL, POONAMALLEE","Pattabiram road, sokkanallur, Ponamallee - 600072",600072
20150,TIRUVALLUR,Poonamallee,SRI GURU AKKASAMY VELAMMAL MATRIC HIGHER SECONDARY SCHOOL POONAMALLEE,"19,Srinivasa Nagar , sorancherry",600072
20151,TIRUVALLUR,Poonamallee,SRI KRISHNA MOOLCHAND VIVEKANANDHA VIDYALAYA MHSS THIRUNINRAVUR.,"NACHIYAR CHATRAM, THIRUNINRAVUR",602024
20152,TIRUVALLUR,Poonamallee,SRI RAM VIDHYA MANDIR KOTTAMEDU,kottamedu  main road\kottamedu main road,602024
20153,TIRUVALLUR,Poonamallee,"SRI RAMAKRISHNA MATRIC . HR .SEC .SCHOOL , PATTABIRAM , CH-72","NO:53,SOUTH BAZAAR,THANDURAI,PATTABIRAM,CHENNAI-600072.",600054
20154,TIRUVALLUR,Poonamallee,SRI RANI BAI MATRICULATION SCHOOL POONAMALLEE,"39,vaitheeswaran koil streetpoonamallee",600056
20155,TIRUVALLUR,Poonamallee,SRI SATHYA MATRICULATION SCHOOL POONAMALLEE,"NO : 09 , J.C.N STREETPOONAMALLEE",600056
20156,TIRUVALLUR,Poonamallee,SRI VIDHYA ACADEMY INTERNATIONAL RESIDENCIAL SCHOOL KOLAPPANCHERY,PATTABIRAM MAIN ROADSOKKANALLUR,600072
20157,TIRUVALLUR,Poonamallee,"ST ANTHONY MIDDLE SCH, AVADI",St. Antony'smiddle schoolAvadi,600054
20158,TIRUVALLUR,Poonamallee,"ST CLARET MATRIC HIGHER SECONDARY SCHOOL NADUKUTHAGAI, THIRUNINRAVUR","17, Periyapalayam Road, Thiruninravur.",602024
20159,TIRUVALLUR,Poonamallee,ST JOHNS INTERNATIONAL RESIDENTIAL SCHOOL PAZHANJUR,"Palanjur, Nazarethpet PO Chennai 600123",600123
20160,TIRUVALLUR,Poonamallee,ST JOHN'S MATRICULATION  SCHOOL MELMANAMBEDU,"No.1,vasantham nagarmelmanambedu",600124
20161,TIRUVALLUR,Poonamallee,ST JOSEPH MATRIC HIGHER SECONDARY SCHOOL POONAMALLEE,"22, Muthukumaran NagarPoonamallee, Chennai",600056
20162,TIRUVALLUR,Poonamallee,ST JOSEPH MATRICULATION SCHOOL AVADI,"NO.1, RAMAKRISHNA PARAMAHAMSAR STGANDHI NAGAR, AVADI, CHENNAI",600054
20163,TIRUVALLUR,Poonamallee,"ST PAULS MATRICULATION SCHOOL, AVADI","NO.84, KULAKKARAI STREET\AVADI, CHENNAI.",600054
20164,TIRUVALLUR,Poonamallee,"ST.JOHN'S ACADEMY RESIDENTIAL
MATRICULATION HIGHER SECONDARY SCHOOL,PALANJUR",NAZARETHPET POSTCHENNAI,600123
20165,TIRUVALLUR,Poonamallee,"ST.JOHNS MATRIC HR SEC SCHOOL, LAKSHMIPURAM, THIRUNINRAVUR",SELVARAJ NAGAR THIRUNINRAVUR,602024
20166,TIRUVALLUR,Poonamallee,"ST.THOMAS MATRIC HR SEC SCHOOL, THANDURAI, PATTABIRAM","NO 1, WATERWELL STREETTHANDURAI, PATTABIRAM,CHENNAI",600072
20167,TIRUVALLUR,Poonamallee,SUDHARSANAM VIDYAASHRAM,"POONAMALLEE-AVADI MAIN ROAD, VEERARAGAVAPURAMTHIRUVERKADU",600077
20168,TIRUVALLUR,Poonamallee,SUNDAR MATRIC HIGHER SECONDARY SCHOOL POONAMALLEE,"Sundar nagar\Poonamallee, Chennai",600056
20169,TIRUVALLUR,Poonamallee,"SVT (TELUGU) MIDDLE SCHOOL,KAMARAJ NAGAR","school street, Kamaraj Nagar Avadi",600071
20170,TIRUVALLUR,Poonamallee,SWAMI VIVEKANANDA GURUKULAM PAPPAN CHATRAM,"1116, Ramar Koil StPappanchathiram",600123
20171,TIRUVALLUR,Poonamallee,"TBM MIDDLE SCHOOL ,POONAMALLEE","10,TRUNK ROAD POONAMALLEE",600056
20172,TIRUVALLUR,Poonamallee,"THANGAMANI MATRIC HR SEC SCHOOL, AVADI.","No. 38, I.A.F.ROAD, PATTABIRAM, CHENNAIo. 38, I.A.F.ROAD, PATTABIRAM, CHENNAI",600072
20173,TIRUVALLUR,Poonamallee,THE PUPIL SAVEETHA ECO SCHOOL SENNEERKUPPAM,"?4/68, Thiruverkkadu Road,  Seneerkuppam, Chennai,  Tamil Nadu -Chennai 56",600056
20174,TIRUVALLUR,Poonamallee,The Pupil(International School),162/1 Masilamani nagar poonamalle bye pass road seneerkuppam,
20175,TIRUVALLUR,Poonamallee,"THIRUVALLUVAR MID.SCH, NAMBI NAGAR",nambi nagarpoonamallee,600056
20176,TIRUVALLUR,Poonamallee,"VAILANKANNI  MATRICULATION HIGHER SECONDARY, AVADI.",COLLEGE ROAD\AVADI CHENNAI,600054
20177,TIRUVALLUR,Poonamallee,VELAMMAL ACADEMY,Door no 27/1 govardanagiri paruthipattu avadi,
20178,TIRUVALLUR,Poonamallee,"VELAMMAL MATRIC HR SEC SCHOOL, PARUTHIPATTU,  AVADI","Velammal Avenue ,Avadi-Poonamallee Road Paruthipattu",600071
20179,TIRUVALLUR,Poonamallee,VELAMMAL VIDYALAYA,"VELAMMAL AVENUE , KOLADI ROAD PARUTHIPATTU",600077
20180,TIRUVALLUR,Poonamallee,VELAMMAL VIDYALAYA SENNEERKUPPAM,"Velammal Avenue, Poonamallee bypass road, Senneerkuppam village, Chennai - 56",600056
20181,TIRUVALLUR,Poonamallee,VGN CHINMAYA VIDYALAYA,"SEKKADU MAIN ROAD, SEKKADU, AVADI, CHENNAI",600071
20182,TIRUVALLUR,Poondi,CHENNAI VIDYALAYA MATRICULATION  SCHOOL,"First Main Road, Vivekananda Nagar, Pondavakkam (Village &
Post), Uthukottai (Taluk), Thiruvallur (District)  Pin Code -
c6h0r2i0st2k6ing high school katchur village seethanjerry post uthukottai",602001
20183,TIRUVALLUR,Poondi,"CHRIST KING HIGH SCH, KATCHUR","taluk thiruvallur district christ king high school katchur village sKeAetDhaAnMjerBryApToHsUt uRthMukAoIttNaiRtaOluAkDth,OirLuDvallur district",602026
20184,TIRUVALLUR,Poondi,"Dr.S.Ramakrishnan Memorial CBSE School,Old Thirupachur","TIRUPACHUR,THIRUVALLURKADAMBATHUR MAIN ROAD,OLD TIRUPACHUR,THIRUVALLUR",631203
20185,TIRUVALLUR,Poondi,"GHS , BANGARAMPET",Tool gate ear Collecter office,602001
20186,TIRUVALLUR,Poondi,"GHS , MAMANDUR",Palavakkam P.OUthukottai T.K.,602028
20187,TIRUVALLUR,Poondi,"GHS , PLACEPALAYAM",PLACEPALAYAMTHIRUVALLUR,602023
20188,TIRUVALLUR,Poondi,"GHS , THOMUR",THOMUR\RAMANJERI,631204
20189,TIRUVALLUR,Poondi,"GHS, SENDRAYANPALAYAM","SENDRAYANPALAYAM VILLAGE AND POST, POONDI
BLOCK, THIRUVALLUR - 602 023. THIRUVALLUR DISTRICT.",602023
20190,TIRUVALLUR,Poondi,"GHS,ALLIKUZHI","GOVERNMENT HIGH SCHOOL, ALLIKUZHI. POONDI BLOCK.",602023
20191,TIRUVALLUR,Poondi,"GHS,RAMATHANDALAM",GOVT. HIGH SCHOOL\RAMATHANDALAM,602021
20192,TIRUVALLUR,Poondi,"GHS,SATHURANGAPET",GHS SADURANGAPETTAIPOONDI BLOCK,602023
20193,TIRUVALLUR,Poondi,"GHS,THIRUPACHUR",SIVAN KOIL STTHIRUPACHUR,631203
20194,TIRUVALLUR,Poondi,"GOVT HIGH SCH, GOONIPALAYAM",UTHUKOTTAI TALUKTHIRUVALLUR DT,602026
20195,TIRUVALLUR,Poondi,"GOVT HIGH SCH, MAMBAKKAM",Govt.High SchoolMambakkam,602026
20196,TIRUVALLUR,Poondi,"GOVT HIGH SCH, PATTRAI P.PUDUR",pattarai perumbudurtiruvallur taluk,631203
20197,TIRUVALLUR,Poondi,"GOVT HIGHER SEC SCH, MEYYUR",GOVT.HR.SEC.SCHOOLMEYYUR(PO)VENGAL(VIA),601103
20198,TIRUVALLUR,Poondi,"GOVT HR SEC SCH, PENNALURPET",Government higher secondary schoolPennalurpettai,602026
20199,TIRUVALLUR,Poondi,"GOVT HR SEC SCH, POONDI VILLAG",Tamilnadu\india,602023
20200,TIRUVALLUR,Poondi,GOVT HR SEC SCHOOL PONDAVAKKAM,"PONDAVAKKAM VILL& POST,
UTHUKOTTAI TK,Thiruvallur district",602026
20201,TIRUVALLUR,Poondi,"GOVT HSS, SEETHANJERI",BAZAR ROADSEETHANJERI,602026
20202,TIRUVALLUR,Poondi,JAI MARUTHI VIDHYALAYA MATRIC SCHOOL,No. 2 College RoadNew Thirupasur,631203
20203,TIRUVALLUR,Poondi,"PUMS, ANANTHERI",new ananderiananderi post,602026
20204,TIRUVALLUR,Poondi,"PUMS, ATTRAMPAKKAM",ATTRAMBAKKAMUTHUKOTTAI TK,602023
20205,TIRUVALLUR,Poondi,"PUMS, BEEMANTHOPU",PUMS BEEMANTHOPPUNEYVELI POST,602023
20206,TIRUVALLUR,Poondi,"PUMS, KUNNAVALAM",KUNNAVALAMKUNNAVALAM,631210
20207,TIRUVALLUR,Poondi,"PUMS, MANJAKUPPAM","MANJAKUPPA VILLAGE
PATTARI PERUMANDHUR POST THIRUVALLUR",631203
20208,TIRUVALLUR,Poondi,"PUMS, MONNAVEDU",monnavedumonnavedu post,602021
20209,TIRUVALLUR,Poondi,"PUMS, NAMBAKKAM","PUMS NAMBAKKAM
NAMBAKKAM VILLAGE POONDI VIA",602023
20210,TIRUVALLUR,Poondi,"PUMS, NELVOY",NelvoyUthukotai tk,602023
20211,TIRUVALLUR,Poondi,"PUMS, ODAPPAI","Odappai, (Vg & post)Poondi  (Via)",602023
20212,TIRUVALLUR,Poondi,"PUMS, RAMANJERI",POONDI MAIN ROADramanjeri village and post,631204
20213,TIRUVALLUR,Poondi,"PUMS, TB PURAM",THIMMABOOPALAPURAMTHIRUVALLUR DIST,602023
20214,TIRUVALLUR,Poondi,"PUMS, VELLATHUKOTTAI",REDDY STREET\VELLATHUKOTTAI (VILL &PO) UTHUKOTTAI (TK) THIRUVALLUR (DT),602023
20215,TIRUVALLUR,Poondi,QALAM INTERNATIONAL MATRICULATION HIGHER SECONDARY SCHOOL,qalam nagarsendrayanpalayam post,602023
20216,TIRUVALLUR,Poondi,SHREE NIKETAN PATASALA,VedanginallurThirupatchur (Post),631203
20217,TIRUVALLUR,Poondi,"SRI NARAYANA MATRICULATION SCHOOL , KOLUNDHALUR",Kolundhalur,
20218,TIRUVALLUR,Poondi,ST.XAVIERS MATRICULATION SCHOOL,katchur village,602026
20219,TIRUVALLUR,Poondi,"TELC HR SEC SCH, PANDUR VIL",PANDUR VILLAGEPANDUR,631203
20220,TIRUVALLUR,Poondi,VIVEKANANDA VISION SCHOOL,"KATCHUR VILL , SEETHANJERI POST, UTHUKOTTAI TALUK, THIRUVALLUR DIST",602026
20221,TIRUVALLUR,Puzhal,"Dr. SIVANTHI ADITHANAR GIRLS HIGHER SECONDARY SCHOOL, MANALI , CHENNAI- 68","11/10,Kamarajar streetPeriyathoppu,Manali,Chennai",600068
20222,TIRUVALLUR,Puzhal,KATHIVAKKAMMUNICIPAL MIDDLESCHOOL NETTUKUPPAM,"NETTUKUPPAM MAINROADETTUKUPPAM, ENNORE, CHENNAI-57",600057
20223,TIRUVALLUR,Puzhal,ANBALAYA CWSN SCHOOL,"67/4/6, village streetThiruvottiur",600019
20224,TIRUVALLUR,Puzhal,KUMARAN CWSN,"NO:24, 7TH ST. KOTHARI ROAD, KAMARAJ NAGAR, ENNORE",600057
20225,TIRUVALLUR,Puzhal,ACHARYA MAHASHRAMAN TERAPANTH JAIN PUBLIC SCHOOL,"57 & 58 / 1, THATTANKULAM ROAD, MADHAVARAM,
CHENNAI - 600 060",600060
20226,TIRUVALLUR,Puzhal,"ADW (B) HSS, VADAKARAI",MH ROADSCHOOL ROAD,600052
20227,TIRUVALLUR,Puzhal,"ADW (G) HSS, VADAKARAI","GOVT ADW GIRLS HR. SEC. SCHOOL , VADAGARAICHENNAI",600052
20228,TIRUVALLUR,Puzhal,"ADW MS, VILANGADUPAKKAM",BIG STREETVILANGADUPAKKAM,600052
20229,TIRUVALLUR,Puzhal,"AUXILIUM MATRICULATION SCHOOL,
,THIRUVOTRIYUR",389 TH ROADThiruvottiyur,600019
20230,TIRUVALLUR,Puzhal,AYISHA MATRICULATION SCHOOL,"no,8, bajanai koil lane,redhills, chennaino,8, bajanai koil lane,redhills, chennai",600052
