S NO,DISTRICT,BLOCK NAME,SCHOOL NAME,SCHOOL ADDRESS,PINCODE
21921,TIRUVARUR,Kottur,"PUMS, VALLUR",VALLURKOTTUR UNION.,614017
21922,TIRUVARUR,Kottur,"PUMS, VENGATHANGUDI",vengathangudinaduvakalappal post,614710
21923,TIRUVARUR,Kottur,UAMS KALAIVANI MATRICULATION SCHOOL,"2/458 Mundgiri Adaippu st, Mahakovil Back, Kottur ThottamMannarkudi,Thiruvarur dist",614708
21924,TIRUVARUR,Kudavasal,"AHS, PERUMPANNAIYUR",MATHAKOVIL STREETPERUMPANNAIYUR KODAVASAL TK THIRUVARUR,612603
21925,TIRUVARUR,Kudavasal,"AHS, VADAMATTAM",school street\vadamattam,612201
21926,TIRUVARUR,Kudavasal,"AHSS, MANJAKKUDI",AGRAHARAMMANJAKKUDI KODAVASAL,612610
21927,TIRUVARUR,Kudavasal,"AHSS,VISHNUPURAM",Thanjavur roadcollectract campus,609001
21928,TIRUVARUR,Kudavasal,"AMS, KODAVASAL",MAHALAKSHMI MANICKAM GOVERNMENTAIDED MIDDLE SCHOOL KODAVASAL\KODAVASAL,612601
21929,TIRUVARUR,Kudavasal,"AMS, MANAVALANALLUR",ST.MARY'S MIDDLE SCHOOLMANAVALANALLUR,609501
21930,TIRUVARUR,Kudavasal,"AMS, THETHIYUR","EAST STREET, MANAVALANALLURERAVANCHERY(PO)",609501
21931,TIRUVARUR,Kudavasal,"AMS,MOOLANKUDI",Tiruvarur Main RoadMoolangudi,612610
21932,TIRUVARUR,Kudavasal,"AMS,VIKKIRAPANDIYAM",agraharamvikkirapondiyam,610107
21933,TIRUVARUR,Kudavasal,BLOOM THE NURSERY AND PRIMARY SCHOOL,"Bazaar street, vadugakkudi",
21934,TIRUVARUR,Kudavasal,"GBHSS, KUDAVASAL,AGARAOHAI","KORADACHERY LF ROADAGARA OHAI, KODAVASAL",612601
21935,TIRUVARUR,Kudavasal,GGHSS  KODAVASAL,EAST AGRAHARAMKODAVASAL,612601
21936,TIRUVARUR,Kudavasal,"GHS ,SEETHAKKAMANGALAM",Govt High SchoolSeethakkamangalam,612604
21937,TIRUVARUR,Kudavasal,GHS KOOTHANUR,"Govt High School,KoothanoorPoonthottam(po),Nannilam(tk)",609503
21938,TIRUVARUR,Kudavasal,GHS SENGALIPURAM,"GHS,SENGALIPURAM   VADAVER MAIN ROADGHS,SENGALIPURAM",612604
21939,TIRUVARUR,Kudavasal,GHS THIRUVIZHIMIZHALAI,NEW STREETTHIRUVIZHIMIZHALAI,609501
21940,TIRUVARUR,Kudavasal,"GHS, PALLAVANATTHAM","GOVT HIGH SCHOOL, PALLAVANATHAMNANNILAM TALUK",610105
21941,TIRUVARUR,Kudavasal,"GHS, THIRUVIDACHERY",Atrangarai StreetThiruvidachery,610107
21942,TIRUVARUR,Kudavasal,GHSS ENNAKKUDI,"Ennakkudi ,Manthai (po)Kudavasal (tk)",612203
21943,TIRUVARUR,Kudavasal,GHSS ERAVANCHERI,GOVT.HR.SEC SCHOOLERAVANCHERY,609501
21944,TIRUVARUR,Kudavasal,GHSS KANDIRAMANICKAM,AGRAHARAM STREETKANDIRAMANIKKAM,612604
21945,TIRUVARUR,Kudavasal,GHSS MANANTANGUDI AYYAMPETTAI,GOVT HR SEC SCHOOLMANANTHAKUDI -AYAANPETTAI,609503
21946,TIRUVARUR,Kudavasal,"PUMS, 18.PUTHUKUDI",18 PUDUKKUDI\ERAVANCHERY SO,609501
21947,TIRUVARUR,Kudavasal,"PUMS, ALATHUR",MAIN ROADPERALAM VIA & POST,609405
21948,TIRUVARUR,Kudavasal,"PUMS, ALATHUR",MAIN ROAD PERALAM VIA & POST,
21949,TIRUVARUR,Kudavasal,"PUMS, KANGEYANAGARAM","Panchayat Union Middle School, KangeyanagaramSithanvallur Post, Kodavasal Taluk",612804
21950,TIRUVARUR,Kudavasal,"PUMS, NEMMELI",THIDAL EMMELI POST,610105
21951,TIRUVARUR,Kudavasal,"PUMS, PARUTHIYUR","panchayth Union Middle School, 32.paruthiyur,Next Shiva Temple",612804
21952,TIRUVARUR,Kudavasal,"PUMS, RADHANALLUR",Main roadRadhanallur,612604
21953,TIRUVARUR,Kudavasal,"PUMS, SARABOJIRAJAPURAM",SARABOJIRAJAPURAMPOONTHOTTAM (VIA),609503
21954,TIRUVARUR,Kudavasal,"PUMS, SARGUNESWARAPURAM",pums schoolsarguneswarapuram,609501
21955,TIRUVARUR,Kudavasal,"PUMS, SITHADI",PANCHAYAT UNION MIDDLE SCHOOL SITHADIKODAVASAL,612604
21956,TIRUVARUR,Kudavasal,"PUMS, VADUKAKUDI",panchayat union middle school .vadugakkudi,609503
21957,TIRUVARUR,Kudavasal,"UAHSS SRI MAHADEVA  GURUJI  VIDHYALAYA
MATRICULATION HIGHER  SECONDARYSCHOOL KUDAVASAL",No.10 SENGALIPURAM ROAD\KODAVASAL,612601
21958,TIRUVARUR,Kudavasal,"UAHSS, MANJAKUDI",SWAMI DAYANANDA CAMPUSMANJAKKUDI,612610
21959,TIRUVARUR,Kudavasal,"UAMHS, MOOLANGUDI",THIRUVARUR MAIN ROAD. MOOLANGUDI,612610
21960,TIRUVARUR,Mannargudi,"CBSE, ARJ HR.SEC SCHOOL, EDAYAR NATHAM","EDAYARNATHAM, THIRUMAKKOTTAI MAIN ROADMANNARGUDI - TK, THIRUVARUR - DT",614001
21961,TIRUVARUR,Mannargudi,"ADWHSS, SAVALAKARAN","Mannargudi,Thiruvarur",614014
21962,TIRUVARUR,Mannargudi,"AGHSS ST.JOSEPH, MANNARGUDI",4 Rukumanipalayam Road Mannargudi Thiruvarur,614001
21963,TIRUVARUR,Mannargudi,"AHS ADHIPARASAKTHI, MANNARGUDI","37, EAST OTHAI STREETMANNARGUDI",614001
21964,TIRUVARUR,Mannargudi,"AHS MEENAKSHI MARIYAPPAR, CHOLAPANDI","Near Main Road, Main Road, Solapandi",614016
21965,TIRUVARUR,Mannargudi,AHS ST JOSEPH MANNARGUDI,"UPPUKKARA STREET, MANNARGUDI",614001
21966,TIRUVARUR,Mannargudi,"AHS,THIRUMURUGAN,MELAVASAL",291\east street Melavasal,614014
21967,TIRUVARUR,Mannargudi,"AHSS (BOYS) ,MANBA-UL-ULA KOOTHANALLUR","51,CINNA PALLI STREET,KOOTHANALLUR",614101
21968,TIRUVARUR,Mannargudi,"AHSS FINDLAY ,MANNARGUDI",VOC ROAD MANNARGUDI,614001
21969,TIRUVARUR,Mannargudi,"AHSS,NATIONAL, MANNARGUDI","117, GANDHI ROADMANNARGUDI, THIRUVARUR DT",614001
21970,TIRUVARUR,Mannargudi,"AMS JAYALAKSHMI VILAS, MANNARGUDI","7,annavasal street, mannargudi",614001
21971,TIRUVARUR,Mannargudi,"AMS VENUDAIYAR, PALAIYANUR",Palayanur & Po Koothanallur Tk,614101
21972,TIRUVARUR,Mannargudi,"AMS,MANIMEKALAI ,MANNARGUDI","273,gandhi road,mannargudithiruparkadal kulam near",614001
21973,TIRUVARUR,Mannargudi,"AMS,VANI VILAS, MANNARGUDI","42, Keela sengunthar street ,, Mannargudi.",614001
21974,TIRUVARUR,Mannargudi,"CBSE CONCORDIA PUBLIC, MANNARGUDI",,
21975,TIRUVARUR,Mannargudi,"CBSE DHARANI VIDYA MANTHIR  ,MANNARGUDI","NO 54, 55, G.S.NORTH STREET, MANNARGUDI",614001
21976,TIRUVARUR,Mannargudi,"CBSE,DELTA PUBLIC SCHOOL,PANANKATTANGUDI","PANANGATTANGUDI
KOOTHANALLUR TK , TIRUVARUR DT",610102
21977,TIRUVARUR,Mannargudi,"CWSN MS MANOLAYAM, MELAPANANGATTANKUDI","Tamilar Street Melapanakkatankudi, Koothanallur",610102
21978,TIRUVARUR,Mannargudi,"GBHSS, KOOTHANALLUR",KAMALIYA STREET KOOTHANALLUR,614101
21979,TIRUVARUR,Mannargudi,"GGHSS MODEL ,MANNARGUDI","GOVT MODEL GIRLS HR.SEC SCHOOL, G R THOPPU, MANNARGUDI",614001
21980,TIRUVARUR,Mannargudi,"GGHSS,KOOTHANALLUR","VPM ROAD
GHSS(GIRLS) ,KOOTHANALLUR TK",614101
21981,TIRUVARUR,Mannargudi,"GHS, THANNEERKUNNAM","MAIN ROAD,THANNEERKUNNAM",614101
21982,TIRUVARUR,Mannargudi,"GHS, VADAPATHIMANGALAM","Main Road
Punavasal Vadapathimanagalam",610206
21983,TIRUVARUR,Mannargudi,"GHS,MOOVANALLUR",MAIN ROADMOOVANALLUR,614014
21984,TIRUVARUR,Mannargudi,"GHS,THULASENDRAPURAM","WEST STREET, THULASENDRAPURAM\PAINGANADU POST, MANNARGUDI TK-",614020
21985,TIRUVARUR,Mannargudi,"GHS,VELUKUDI","SOUTH STREET, VELUKUDI",610102
21986,TIRUVARUR,Mannargudi,GHSS MAHADEVAPPATTANAM,RAJAVEETHI MAHADEVAPPATTANAM,614018
21987,TIRUVARUR,Mannargudi,GHSS PAINGANADU,"GOVERNMENT HIGHER SECONDARY SCHOOL,SOUTH
STREET , PAINGANADUMANNARGUDI (TK) TMHaiInRURoVaAdRUR (DT)",614020
21988,TIRUVARUR,Mannargudi,GHSS PARAVAKKOTTAI,Paravakkottai Mannargudi Taluk,614015
21989,TIRUVARUR,Mannargudi,"GHSS,PULLAMANGALAM","Government higher secondary school, pullamangalam koothanaloor taluk",610206
21990,TIRUVARUR,Mannargudi,"GHSS,SERANKULAM",NEW ROAD SERANKULAM,614016
21991,TIRUVARUR,Mannargudi,"GHSS,THIRUVALLUVAR ALANGOTTAI",WEST  STREET\ALANGOTTAI,614018
21992,TIRUVARUR,Mannargudi,"GHSS,ULLIKKOTTAI",East streetUllikkottai,614018
21993,TIRUVARUR,Mannargudi,"MHSS CO_OPERATIVE URBAN,MANNARGUDI","MELA VEDHI  , GOPALASAMUTHIRAM MANNARGUDI",614001
21994,TIRUVARUR,Mannargudi,"MMS MODEL, MANNARGUDI","Gandhi road north, mannargudi, Thiruvarur (dt)",614001
21995,TIRUVARUR,Mannargudi,"MMS RAJAMPALAYAM, MANNARGUDI","Keezhapalam Main Road, Mannargudi",614001
21996,TIRUVARUR,Mannargudi,"MMS,GOPALA SAMUDRAM MANNARGUDI","MGR Nagar, Near Ashok Kumar Clinic, Mannargudi",614001
21997,TIRUVARUR,Mannargudi,PUMS MARAKKADAI,"East street,Marakkadai.Koothanallur Taluk,Thiruvarur District",614102
21998,TIRUVARUR,Mannargudi,PUMS NEDUVAKOTTAI,EAST STREETEDUVAKKOTTAI,614014
21999,TIRUVARUR,Mannargudi,PUMS PANDUKUDI,"Big Street, PUMSPandukudi Kothangudi Panchayat, Mannargudi",614101
22000,TIRUVARUR,Mannargudi,PUMS PERIYAKOTHUR,"PERIYAKOTHUR, VADAPATHIMANGALAM - POST
KOOTHANALLUR
SMEANNANIKAKRAGRUADII STREET, THIRURAMESWARAM POST,",610206
22001,TIRUVARUR,Mannargudi,"PUMS, THIRURAMESWARAM",KOOTHANALLUR TALUK THIRUVARUR DISTRICT - 614101,614101
22002,TIRUVARUR,Mannargudi,"PUMS,CHITHIRAIYUR",P.U.M.S chithiraiyur Mavoor(post),610202
22003,TIRUVARUR,Mannargudi,"PUMS,EATHAKKUDI",AGRAHARAM EATHAKUDI,614016
22004,TIRUVARUR,Mannargudi,"PUMS,OHAI PERAIYUR","AGRAHARAM STREET
OHAIPERAIYUR VADAPATHIMANGALAM",610206
22005,TIRUVARUR,Mannargudi,"PUMS,VADAKOVANOOR","MAIN ROAD, VADAKOVANUR",614102
22006,TIRUVARUR,Mannargudi,PUMS.ARICHANDRAPURAM,"THITTACHERY,ARICHANDRAPURAMKOOTHANALLUR TK, TIRUVARUR DIST",610206
22007,TIRUVARUR,Mannargudi,PUMS.BOOTHAMANGALAM,"MAHASOOMIYA
STREET,BOOTHAMANGALAMKOOTHANALLUR TK,
TNHorItRhUSVtreAeRt UR DIST.",610114
22008,TIRUVARUR,Mannargudi,PUMS.KANDITHAMPETTAI,Kandithempettai Mannargudi Taluk,614018
22009,TIRUVARUR,Mannargudi,PUMS.MARAVAKADU,"PUMS 55 Maravakadu, School RaoadSitheri, Serangulam (P), Mannargudi Taluk",614016
22010,TIRUVARUR,Mannargudi,PUMS.MELANEMMELI,"MAIN ROAD
MELA NEMMELI
MEALNANTAHRIGRUDPPI ATLAALKUKUDI",614018
22011,TIRUVARUR,Mannargudi,PUMS.MELATHIRUPPALAKUDI,MANNARGUDI TKHUIDRIUYVAANRAUSRTREET,614018
22012,TIRUVARUR,Mannargudi,PUMS.NEMMELI,"54,NEMMELI MANNARGUDI TALUK",614016
22013,TIRUVARUR,Mannargudi,PUMS.PAMANI,"MAIN ROAD, PAMANI, PAMANI POST THIRUVARUR DISTRICT.",614014
22014,TIRUVARUR,Mannargudi,PUMS.RAJAGOPALAPURAM,"NORTH
STREET,RAJAGOPALAPURAMRATHANARASIMAPURAM POST",614020
