S NO,DISTRICT,BLOCK NAME,SCHOOL NAME,SCHOOL ADDRESS,PINCODE
16952,THOOTHUKKU,Thoothukudi Rural,PUMS MELATHATTAPARAI,PUMS MELATHATTAPARAI,628304
16953,THOOTHUKKU,Thoothukudi Rural,PUMS THERMALNAGAR,Panchayat union middle schoolsTHERMAL NAGAR CAMP I,628006
16954,THOOTHUKKU,Thoothukudi Rural,PUMS THIRUVANANTHAPURAM,PUMSTHIRUVANANTHAPURAM,628103
16955,THOOTHUKKU,Thoothukudi Rural,PUMS UMARIKOTTAI,PUMS Umarikottai,628301
16956,THOOTHUKKU,Thoothukudi Rural,"PUMS, ATHIMARAPATTI",KARUPPASAMY KOVIL STREETATHIMARAPATTI,608005
16957,THOOTHUKK UDI,Thoothukudi Rural,PUPS K THIRAVIYAPURAM,PANCHAYAT UNION PRIMARY SCHOOL K.THIRAVIAPURAM,
16958,THOOTHUKKU,Thoothukudi Rural,RC MS ANTHONIYARPURAM,RC MIDDLE SCHOOL ANTONIARPURAM KORAMPALLAM THOOTHUKUDI,628101
16959,THOOTHUKKU,Thoothukudi Rural,RC MS THALAMUTHU NAGAR,RC MIDDLE SCHOOLTHALAMUTHUNAGAR,628002
16960,THOOTHUKKU,Thoothukudi Rural,S.P.K.NADAR M.S MAPPILAIYURANI,SRI PATHIRAKALIAMMAN NADAR MIDDLE SCHOOLMAPPILLAIURANI,628002
16961,THOOTHUKKU,Thoothukudi Rural,SACRED HEART.MAT.S,"Rajapalayam,Arockiapuram post",628002
16962,THOOTHUKKU,Thoothukudi Rural,SDR SCHOOL KORAMPALLAM,2/50 A PonnagaramKorampallam post,628101
16963,THOOTHUKKU,Thoothukudi Rural,"SERVITE SCHOOL, MARAVANMADAM","3/222, Indra Nagar,  Maravan madam post, Palai main roadThoothukkudi",628101
16964,THOOTHUKKU,Thoothukudi Rural,"SIVAKASI N. MAT. SCHOOL, MAPPILAIYURANI","1/1-18, MappillaiuraniThooyhukudi",628002
16965,THOOTHUKKU,Thoothukudi Rural,SOMASUNDARA MIDDLE SCHOOL VARTHAGAREDDIPATTI,"EAST STREET,\VARTHAGAREDDIPATTI",628102
16966,THOOTHUKKU,Thoothukudi Rural,SPIC NAGAR HIGHER SECONDARY SCHOOL MUTHIAH PURAM,SPIC NAGAR\MUTHAIAHPURAM,628005
16967,THOOTHUKKU,Thoothukudi Rural,SRI KALAIMAGAL VIDHYALAYA MATRICULATION HR.SEC.SCHOOL,"4/94 M, ETTAYAPURAM ROADMUTHAMMAL COLONY",628002
16968,THOOTHUKKU,Thoothukudi Rural,SRI KAMAKSHI VIDYALAYA MAT HSS C.G.E COLONY,CGE COLONYLEVINGIPURAM,628003
16969,THOOTHUKKU,Thoothukudi Rural,SRI LALITHA VIDHYALAYA,"10/125,RAMACHANDRAPURAM,MANGALAGIRI POST,",628103
16970,THOOTHUKKU,Thoothukudi Rural,SRI VIVEKANANDA MATRIC SCHOOL MULLAKKADU CAMP II,analmin nagarthoothukudi,628004
16971,THOOTHUKKU,Thoothukudi Rural,ST. ANTONY'S HS SILUVAIPATTI,SILUVAIPATTITHOOTHUKUDI,628002
16972,THOOTHUKKU,Thoothukudi Rural,"ST. ANTONY'S MATRIC. HR.SEC.SCHOOL, MACHADO NAGAR","MACHADO NAGAR,ETTAYAPURAM ROAD,THOOTHUKUDI",628002
16973,THOOTHUKKU,Thoothukudi Rural,ST.ANN'S SCHOOL,"120 PULIPANCHANKULAM VILLAGE, SANKARAPERI",628002
16974,THOOTHUKKU,Thoothukudi Rural,ST.ANTONY'S HS M.SAVARIYARPURAM,ST ANTONY'S HIGH SCHOOL\M SAVERIARPURAM,628005
16975,THOOTHUKKU,Thoothukudi Rural,"ST.JOSEPH'S.MATRIC HR.SEC.SCHOOL, MANGALAGIRI",1/89 mela kootudan kadu\Mangalagiri,628103
16976,THOOTHUKKU,Thoothukudi Rural,"ST.XAVIER'S HIGH SCHOOL, T.SAVERIARPURAM","ST. XAVIER'S   HIGH SCHOOL,
T. SAVERIARPURAM, MELUR POST,",628002
16977,THOOTHUKKU,Thoothukudi Rural,TDTA PSP HSS PUTHUKOTTAI,Church StreetPudukottai,628103
16978,THOOTHUKKU,Thoothukudi Rural,TNDTA ABISHEKANATHAR HSS KULAYANKARISAL,CSI CHURCH CAMPUSKULAIYANKARISAL,628103
16979,THOOTHUKKU,Thoothukudi Rural,TNDTA MS K.RAMASAMIPURAM,TNDTA MSK.Ramasamiapuram,628103
16980,THOOTHUKKU,Thoothukudi Rural,TNDTA MS KORAMPALLAM,CSI Church Compound \Kormapallam,628101
16981,THOOTHUKKU,Thoothukudi Rural,TNDTA MS MADATHUR,"TNDTA Middle school Madathur, Thoothukudi.",628008
16982,THOOTHUKKU,Thoothukudi Rural,TNDTA MS MULLAKKADU,TNDTA MSMULLAKADU,628005
16983,THOOTHUKKU,Thoothukudi Rural,TNDTA MS PERURANI,TNDTA MSPERURANI,628102
16984,THOOTHUKKU,Thoothukudi Rural,TNDTA MS SERVAIKARANMADAM,Servaikaranmadam,628103
16985,THOOTHUKKU,Thoothukudi Rural,TNDTA MS SILVERPURAM,"TNDTA MIDDLE SCHOOL,SILVERPURAM",628002
16986,THOOTHUKKU,Thoothukudi Rural,V.V.D MEMORIAL HSS AROCKIYAPURAM,"SETHUPATHAI ROAD,AROCKIAPURAM,Thoothukudi",628002
16987,THOOTHUKKU,Thoothukudi Rural,VOC GOVT MS THATTAPARAI,government children home camp thattaparai,628304
16988,THOOTHUKKU,Thoothukudi Urban,AMM SINNAMANI NADAR HS THOOTHUKUDI,2A GANESAN NAGARTHOOTHUKUDI,628008
16989,THOOTHUKKU,Thoothukudi Urban,"APC VEERABAHU MATRIC HR.SEC. SCHOOL, MILLERPURAM",1 A PALAYKOTTAI ROAD V.O.C COLLAGE CAMBUS THOOTHUKUDI,628008
16990,THOOTHUKKU,Thoothukudi Urban,AUXILIUM MATRIC HR.SEC. SCHOOL THERESPURAM,55/210 TherespuramThoothukudi,628001
16991,THOOTHUKKU,Thoothukudi Urban,BELL MATRIC HR. SEC. SCHOOL TOOVEYPURAM,"TOOVEYPURAM 5TH STREET, THOOTHUKUDI",628003
16992,THOOTHUKKU,Thoothukudi Urban,BHARAT RATNA KAMARAJAR  MATRIC HR.SEC. SCHOOL,"482,Thiruchendur RoadThoothukudi",628003
16993,THOOTHUKKU,Thoothukudi Urban,BHARATHIYAR VIDYALAYAM HSS THOOTHUKUDI,BHARATHIYAR VIDYALAYAM HR.SEC.SCHOOLPERUMALPURAM,628003
16994,THOOTHUKKU,Thoothukudi Urban,CALDWELL HSS THOOTHUKUDI,"100 Beach Road, Thoothukudi",628001
16995,THOOTHUKKU,Thoothukudi Urban,CARPENTER STREET MS THOOTHUKUDI,"61A, GOPALSAMY NAICKER STREET, THOOTHUKUDI -
628001",628001
16996,THOOTHUKKU,Thoothukudi Urban,"CM HS, TR NAIDU STREET","55,T.R.NAIDU STREETTHOOTHUKUDI",628001
16997,THOOTHUKKU,Thoothukudi Urban,"CM HSS, RENGANATHAPURAM",RENGANATHAPURAMTHOOTHUKUDI,628002
16998,THOOTHUKKU,Thoothukudi Urban,CORPORATION HSS SAMUELPURAM,"CORPORATION HSS , SAMUVELPURAM.",628001
16999,THOOTHUKKU,Thoothukudi Urban,"CRESCENT MATRIC HR.SEC SCHOOL, CHIDAMBARANAGAR","189,EDGA GARDEN ,PALAI ROAD THOOTHUKUDI -628003",628003
17000,THOOTHUKKU,Thoothukudi Urban,"DASNEVIS MATHA GIRLS HSS, LIONS TOWN",GEORGE ROAD\THOOTHUKUDI,628001
17001,THOOTHUKKU,Thoothukudi Urban,DIRAVIAPURAM TNDTA MS MUTHUKRISHNAPURAM,"82, Muthukrishnapuram mainThoothukudi",628001
17002,THOOTHUKKU,Thoothukudi Urban,DMNS DR SIVANTHI ADITHANAR MATRIC HR SEC,"257-A, V.E.RoadDamodhar Nagar",628003
17003,THOOTHUKKU,Thoothukudi Urban,"EDUCATIONAL SOCIETY MS, THOOTHUKUDI","8,Fifth street, chidambaranagar, Thoothukudi",628008
17004,THOOTHUKKU,Thoothukudi Urban,"EXTENSION MS, NEW COLONY",205 NEWCOLONYTHOOTHUKUDI,628003
17005,THOOTHUKKU,Thoothukudi Urban,"FATIMA MS, THOOTHUKUDI",5th streetFATIMA NAGAR,628003
17006,THOOTHUKKU,Thoothukudi Urban,GEETHA MATRIC HR.SEC.SCHOOL POLPETTAI,"129 A,,POLPETTAI THOOTHUKUDI",628002
17007,THOOTHUKKU,Thoothukudi Urban,"GOOD SHEPHERD SCHOOL FOR THE HEARING IMPAIRED, BRYANT NAGAR",BRYANT NAGAR 3rd STREET (EAST)THOOTHUKUDI,628008
17008,THOOTHUKKU,Thoothukudi Urban,"HOLY CROSS (G)HSS, VE ROAD",388 V.E. ROAD,628002
17009,THOOTHUKKU,Thoothukudi Urban,HOLY CROSS ANGLO INDIAN HSS,387/ 2A\VICTORIA EXTENSION ROAD,628002
17010,THOOTHUKKU,Thoothukudi Urban,"HOLY CROSS HOME SCIENCE MATRICULATION SCHOOL, NEW COLONY",52 New Colony,628003
17011,THOOTHUKKU,Thoothukudi Urban,INTER CHRISTIAN MISSION MS BRYANT NAGAR,"11B,SECOND STREET,BRYANT NAGARTHOOTHUKUDI",628008
17012,THOOTHUKKU,Thoothukudi Urban,"JOHNS MATRIC HS, MILLERPURAM",106J / 83 Millerpuram Thoothukudi,628008
17013,THOOTHUKKU,Thoothukudi Urban,"KARAPETTAI NADAR BOYS HSS, LIONS TOWN","329 SOUTH COTTON ROAD,TUTICORIN",628001
17014,THOOTHUKKU,Thoothukudi Urban,"KARAPETTAI NADAR GIRLS HIGHER SECONDARY SCHOOL, THOOTHUKUDI","321, GC EOADTHOOTHUKUDI",628001
17015,THOOTHUKKU,Thoothukudi Urban,KSHATRIYA VIDHYASALA MATRIC HR SEC SCHOOL,70/12E BALAVINAYAGAR KOIL STREETTHOOTHUKUDI,628002
17016,THOOTHUKKU,Thoothukudi Urban,"LITTLE FLOWER RC HS, THERESPURAM","52A,THERESPURAM52A,THERESPURAM",628001
17017,THOOTHUKKU,Thoothukudi Urban,"MUNICIPAL MS ,GIN FACTORY ROAD THOOTHUKUDI",GIN FACTORY ROADTHOOTHUKUDI,628002
17018,THOOTHUKKU,Thoothukudi Urban,MUNICIPAL MS NBK STREET  THOOTHUKUDI,Muncipal middle schoolNorth pathirakaliamman kovil street,628001
17019,THOOTHUKKU,Thoothukudi Urban,MUNICIPAL MS SHUNMUGAPURAM,Municipal Middle School\Shunmugapuram,628003
17020,THOOTHUKKU,Thoothukudi Urban,"MUNICIPAL MS,  MELUR",pandurangan street\melur,628002
17021,THOOTHUKKU,Thoothukudi Urban,"MUNICIPAL MS, SIVANTHAKULAM",SIVANTHAKULAMTHOOTHUKUDI,628003
17022,THOOTHUKKU,Thoothukudi Urban,"MUNICIPAL MS, SOUTH NEW STREET",South New StreetMelur,628002
17023,THOOTHUKKU,Thoothukudi Urban,P. THANGAMMAL MEMORIAL HSS POLPETTAI,102/5G/E polepattai102/5G/E polepattai,628002
17024,THOOTHUKKU,Thoothukudi Urban,"PAUL MATRIC SCHOOL, KANDHASAMYPURAM","111K/27 Kandasamypuram, Polepettai, Thoothukudi-2",628002
17025,THOOTHUKKU,Thoothukudi Urban,"RCHS, RATHINAPURAM","RATHINAPURAM,THOOTHUKUDITHOOTHUKUDI",628002
17026,THOOTHUKKU,Thoothukudi Urban,"SAKTHI VIDYALAYA  MATRIC SCHOOL, KAMARAJ NAGAR","26F KAMARAJ NAGAR, 2ND STREET, 3RD MILE, THOOTHUKUDI - 628 008",628008
17027,THOOTHUKKU,Thoothukudi Urban,SAKTHI VINAYAGAR HINDU VIDYALAYA HSS CHINDAMBARANAG,23A CHIDAMBARA NAGARTHOOTHUKUDI,628008
17028,THOOTHUKKU,Thoothukudi Urban,"SAV HSS,MELUR","69,CHATRAM STREETNEAR 2ND GATE",628002
17029,THOOTHUKKU,Thoothukudi Urban,"SDA MATRIC SCHOOL, SB COLONY",111  STATE BANK COLONY,628002
17030,THOOTHUKKU,Thoothukudi Urban,"SEENA VANA GHSS, THOOTHUKUDI","Devarpuram road, Thoothukudi-628003",628003
17031,THOOTHUKKU,Thoothukudi Urban,"ST CHARLES MS, SMPURAM",subbiahpuramthoothukudi,628003
17032,THOOTHUKKU,Thoothukudi Urban,"ST MARYS BOYS HSS, MILLERPURAM",MILLERPURAM\THOOTHUKUDI,628008
17033,THOOTHUKKU,Thoothukudi Urban,"ST THOMAS MATRIC HSS, INNACIARPURAM",InnaciarpuramThoothukudi,628002
17034,THOOTHUKKU,Thoothukudi Urban,"ST. FRANCIS XAVIERS HSS, CHINNAKOVIL",CHINNA KOVIL COMPOUNDTHOOTHUKUDI,628001
17035,THOOTHUKKU,Thoothukudi Urban,"ST. IGNATIUS HSS, INNACIARPURAM",INNACIYARPURAMINNACIYARPURAM,628002
17036,THOOTHUKKU,Thoothukudi Urban,ST. JOSEPH GIRLS HSS CRUZPURAM,CRUZPURAM THOOTHUKUDI,628001
17037,THOOTHUKKU,Thoothukudi Urban,"ST.ALOYSIUS GHSS, CHINNAKOIL","ST ALOYSIUS GIRLS HR SEC SCHOOL CHINNA KOVIL
CAMPUS THOOTHUKUDI 628 001",628001
17038,THOOTHUKKU,Thoothukudi Urban,"ST.LASALLE  HIGHER SECONDARY SCHOOL, GEORAGE ROAD, TUTICORIN",GEORGE ROADTUTICORIN,628001
17039,THOOTHUKKU,Thoothukudi Urban,ST.PATRICKS MS MELUR,MELURTHOOTHUKUDI,628001
17040,THOOTHUKKU,Thoothukudi Urban,"ST.THOMAS  SCHOOL, INNACIARPURAM","Alagesapuram Main Road, Innaciarpuram, Thoothukudi",628002
17041,THOOTHUKKU,Thoothukudi Urban,ST.THOMAS THE APOSTLE MATRICULATION SCHOOL,4/83 STATE BANK COLONY,628002
17042,THOOTHUKKU,Thoothukudi Urban,STAR MATRIC HSS RENGANATHAPURAM,"57 A Pathirakali Amman Kovil Street, Thoothukudi",628002
17043,THOOTHUKKU,Thoothukudi Urban,SUBBIAH VIDYALAYAM GIRLS HSS,120/2 PERUMALPURAM ROADTHOOTHUKUDI,628003
17044,THOOTHUKKU,Thoothukudi Urban,"TAGORE MEMORIAL MIDDLE SCHOOL, THOOTHUKUDI","58A,SUNDARARAPURAMTHOOTHUKUDI",628002
17045,THOOTHUKKU,Thoothukudi Urban,"TDTA MS, VADAKKUR",VADAKKURTHOOTHUKUDI,628002
17046,THOOTHUKKU,Thoothukudi Urban,"THANGAM MS, ANNANAGAR",ANNA NAGAR 7TH STREETTHOOTHUKUDI,628008
17047,THOOTHUKKU,Thoothukudi Urban,"THE VIKASA SCHOOL, MILLERPURAM","106J/93, MILLERPURAM, TUTICORIN",628008
17048,THOOTHUKKU,Thoothukudi Urban,TNDTA MS SHANMUGAPURAM,SPG KOVIL STREET KEELA SHUNMUGAPURAM,628002
17049,THOOTHUKKU,Thoothukudi Urban,"TNDTA MS, TOOVEYPURAM","Tooveypuram, 2nd Street, ThoothukudiTooveypuram, 2nd Street, Thoothukudi",628003
17050,THOOTHUKKU,Thoothukudi Urban,VICTORIA GIRLS HSS THOOTHUKUDI,west car street Thoothukudi,628002
17051,THOOTHUKKU,Thoothukudi Urban,VICTORIA SCHOOL,"101, BEACH ROADTHOOTHUKUDI",628001
17052,THOOTHUKKU,Thoothukudi Urban,"X'AN MATRIC HR.SEC SCHOOL, THOOTHUKUDI","XAN MATRIC HR.SEC.SCHOOL,6/6CHIDAMBARANAGAR MAIN RD, THOOTHUKUDI",628008
17053,THOOTHUKKU,Udangudi,ADW MS SUTHANTHIRANAGAR,Suthanthira nagarVellalanvilai Post,628219
17054,THOOTHUKK UDI,Udangudi,AK SCHOOL,"PERUMAL NADAR PURAM, THANDUPATHU",
17055,THOOTHUKKU,Udangudi,"AMBROSE HIGHER SECONDARY SCHOOL, MEIGNANAPURAM",KALVILAIROADMEGNANAPURAM,628210
17056,THOOTHUKKU,Udangudi,"Anitha Kumaran Matric & Higher Secondary School, Thandupathu","2/118, Perumal Nadar Puram, Thandupathu",628208
17057,THOOTHUKKU,Udangudi,APARNA MATRIC. HR.SEC.SCHOOL MURUGESAPURAM,"1/146A.Murugesapuram,paramankurichi",628213
17058,THOOTHUKKU,Udangudi,"BAM HSS, VELLALANVILLAI","Bishop Azariah Road, Vellalanvilai",628219
17059,THOOTHUKKU,Udangudi,"ELLIOTT TUXFORD GIRLS HIGHER SECONDARY SCHOOL, MEGNANAPURAM",Near post officeMegnanapuram,628210
17060,THOOTHUKKU,Udangudi,ESTHER SANTHAM HR SEC SCHOOL MEIGNANAPURAM,"207A, KALVILAI ROAD, MEIGNANAPURAM PIN.628210.",
17061,THOOTHUKKU,Udangudi,"GHS, VENKATRAMANUJAPURAM",UTHIRAMADANKUDIERUPPUVENKATRAMANUJAPURA M,628203
17062,THOOTHUKKU,Udangudi,GOVERNMENT MS UDANGUDI,"keela puthu street,Udangudi",628203
17063,THOOTHUKKU,Udangudi,"HASSANIYA MIDDLE SCHOOL, KULASEKARANPATTINAM",main road kulasai,628213
17064,THOOTHUKKU,Udangudi,HOLY GHOST MS MANAPADU,Sannathi StreetManapad,628209
17065,THOOTHUKKU,Udangudi,JAY INTERNATIONAL SCHOOL NANGAIMOZHI,"1/45, SATHANKULAM MAIN ROAD, NANGAIMOZHI",628210
17066,THOOTHUKKU,Udangudi,"KKR TDTA HIGH SCHOOL, PARAMANKURICHI",KKR HIGH SCHOOLPARAMANKURICHI,628213
17067,THOOTHUKKU,Udangudi,"MARY ANN BEST GIRL'S HIGHER SECONDARY SCHOOL, PANDARANCHETTIVILAI","3/45,THANDAVANKADU MAIN ROAD,PANDARANCHETTIVILAI, UDANGUDI",628203
17068,THOOTHUKKU,Udangudi,PSM MS KULASEKARANPATTINAM,EAST STREET\KULASEKARAPATTINAM,628206
17069,THOOTHUKKU,Udangudi,PUMS   PUTHUMANAI,Puthumanai Puthu TheruUdangudi,628203
17070,THOOTHUKKU,Udangudi,PUMS MANADUTHANDUPATHU,"3,west street,Manadu Thandupathu",628208
17071,THOOTHUKKU,Udangudi,"PUMS SATHYA NAGAR, UDANGUDI",east streetsathyanagar,628210
17072,THOOTHUKKU,Udangudi,"PUMS, IDAICHIVILAI","Panchayat Union Middle School Idachivillai, Udangudi",628203
17073,THOOTHUKKU,Udangudi,"PUMS, NAINAPILLAI ST",Nainapillai StreetUdangudi,628203
17074,THOOTHUKKU,Udangudi,"RC MS, UDANGUDI",TISAIYANVILLAI ROADUDANGUDI,628203
17075,THOOTHUKKU,Udangudi,"RMV MIDDLE SCHOOL, SIRUNADARKUDIERUPPU",RMV MIDDLE SCHOOL\SIRUNADARKUDIYERUPU,628206
17076,THOOTHUKKU,Udangudi,"SALMA MATRIC HIGHER SECONDARY SCHOOL, UDANGUDI","5, PARAMANKURICHI ROAD, UDANGUDI",628203
17077,THOOTHUKKU,Udangudi,"SENTHIL ANDAVAR MS, SEERKATCHI",Mela Street\Seerkatchi,628208
17078,THOOTHUKKU,Udangudi,SI.BA.SIVANTHI ADITANAR HIGH SCHOOL VEPPANKADU,"VEPPANKADU,KEELARAMASAMIPURAM P.O",628210
17079,THOOTHUKKU,Udangudi,"SRI RKC HR. SEC. SCHOOL, UDANGUDI","THERIYOOR, CHETTIYAPATHU VILLAGE, UDANGUDI",628203
17080,THOOTHUKKU,Udangudi,"ST. JOSEPH HSS, MANAPADU",130/3B2 CHURCH STREETMANAPAD,628209
17081,THOOTHUKKU,Udangudi,ST. MARYS MS MANAPADU,"114 ,JAMES STREET,MANAPAD",628209
17082,THOOTHUKKU,Udangudi,"ST.ANNES, HIGH SCHOOL KEELARAMASAMIAPURAM","Keelaramasamypuram,(po)
Thoothukudi(DT) 628210.",628210
17083,THOOTHUKKU,Udangudi,"TDTA HSS, CHRISTIANAGARAM","Main Bazar,Udangudi",628203
17084,THOOTHUKKU,Udangudi,THAYAMMAL MS KULASAI,thayammal ms kulasekarapatinam,628203
17085,THOOTHUKKU,Udangudi,"THIRU ARUL HSS, KULASEKARANPATINAM","119,PAJANAIMADAM STREET,",628206
17086,THOOTHUKKU,Udangudi,TNDTA MIDDLE SCHOOL KALVILAI,church  street\kalvilai,628210
17087,THOOTHUKKU,Udangudi,TNDTA MIDDLE SCHOOL MEYYOOR,MeyyoorMeyyoor,628203
17088,THOOTHUKKU,Udangudi,"TNDTA MIDDLE SCHOOL, VETHAKOTTAVILAI","CHURCH CAMPUS, VETHAKOTTAIVILAI",628203
17089,THOOTHUKKU,Udangudi,TNDTA MS SEERKATCHI,"Main Road, Seerkatchi",628208
17090,THOOTHUKKU,Udangudi,VALLIAMMAIYAR GIRLS HR.SEC.SCHOOL KULASEKHARAPATNAM,"23,East street,Main road,Kulasekarapatinam,Thoothukudi",628206
17091,THOOTHUKKU,Vilathikulam,C.A.R.M.GHSS-Vilathikulam,K.R.NAGAR VILATHIKULAMK.R.NAGAR VILATHIKULAM,628907
17092,THOOTHUKKU,Vilathikulam,G K VINAYAKA VIDYALAYA SCHOOL,,
17093,THOOTHUKKU,Vilathikulam,GHS Ariyanayagipuram,GOVT HIGH SCHOOLARIYANAYAGIPURAM,628901
17094,THOOTHUKKU,Vilathikulam,GHS Kodangipatti,"kodangipatti, Guruvarpatti - post, Vilathikulam-taluk, Thoothukudi district",628904
