S NO,DISTRICT,BLOCK NAME,SCHOOL NAME,SCHOOL ADDRESS,PINCODE
23565,VIRUDHUNAG,Kariyapatti,"GOVT HIGH SCHOOL, KALUVANACHERRY",THOPPUR KARIYAPATTI,626106
23566,VIRUDHUNAG,Kariyapatti,GOVT MIDDLE SCHOOL  SOLAIKAVUNDANPATTI,SOLAIKAVUNDANPATTIALAGIANALLUR,626106
23567,VIRUDHUNAG,Kariyapatti,"KENDRIYA VIDYALAYA, VIRUDHUNAGAR","GUNAMALAI NAGAR , MALLANKINAR ROAD KARIAPATTI TALUK",626109
23568,VIRUDHUNAG,Kariyapatti,"M N M.S.P. SENTHIKUMARA NADAR HIGHER SECONDARY SCHOOL, MALLANKINAR","296, virudhunagar kalkurichu road Mallankinar",626109
23569,VIRUDHUNAG,Kariyapatti,"NAZIA MATRICULATION HR.SEC.SCHOOL, S.KALLUPATTI","NAZIA MATRIC. HR. SEC. SCHOOL,S
KALLUPATTI,KARIAPATTI  626115 - 33260303203\KARIAPATTI",626115
23570,VIRUDHUNAG,Kariyapatti,PANCHAYAT UNION MIDDLE SCHOOL CHOKKAMPATTI,KARIYAPATTI UNION\TIRUCHULI TALUK,626129
23571,VIRUDHUNAG,Kariyapatti,PANCHAYAT UNION MIDDLE SCHOOL E. THAMARAIKULAM,EThamaraikulamK KPudur post,626129
23572,VIRUDHUNAG,Kariyapatti,PANCHAYAT UNION MIDDLE SCHOOL KOVILPATTI,"PUMS KOVILPATTI\MALLANKINAR POST.KARIAPATTI UNION,VIRUDHUNAGAR,",626109
23573,VIRUDHUNAG,Kariyapatti,PANCHAYAT UNION MIDDLE SCHOOL MELATHULUKKANKULAM,"PUMS MELATHULUKKANKULAM,
kariyapatti, virudhunagar",626109
23574,VIRUDHUNAG,Kariyapatti,PANCHAYAT UNION MIDDLE SCHOOL MILL COLONY,MILL COLONY\MALLANKINAR,626109
23575,VIRUDHUNAG,Kariyapatti,PANCHAYAT UNION MIDDLE SCHOOL THANDIYANENTHAL,"PUMS,THANDIANENTHAL,
VAKKANANGUNDU POST KARIYAPATTI,",626104
23576,VIRUDHUNAG,Kariyapatti,PANCHAYAT UNION MIDDLE SCHOOL THENOOR,near Ration shopsouth street,626101
23577,VIRUDHUNAG,Kariyapatti,PANCHAYAT UNION MIDDLE SCHOOL V. NANGOOR,"V. Nangoor, Kariapatti BLOCK,VIRUDHUNAGAR DT.",626106
23578,VIRUDHUNAG,Kariyapatti,PANCHAYAT UNION MIDDLE SCHOOL VAIYAMPATTI,"PUMS VAIAMPATTI
MANTHOPPU KARIYAPATTI",626104
