S NO,DISTRICT,BLOCK NAME,SCHOOL NAME,SCHOOL ADDRESS,PINCODE
14861,TENKASI,Tenkasi,"A.G.HS, KANAKAPILLAIVALASAI",A G HIGH SCHOOLKANAKKAPILLAI VALASAI,627803
14862,TENKASI,Tenkasi,"AG MATRIC HSS,TENKASI",mattappa streettenkasi,627811
14863,TENKASI,Tenkasi,ANNAI THERESA R C HSS VALLAM,"4/325-A R C SCHOOL STREET, VALLAMSHENCOTTAI(TK), TENKASI(DIST)",627809
14864,TENKASI,Tenkasi,ARAMBAJOTHI MIDDLE SCHOOL ILANJI,"3, VALLAM ROADWEST ILANJI",627805
14865,TENKASI,Tenkasi,"BHARATH MONTESSORI MATRIC HR SEC SCHOOL, ILANJI","BHARATH MONTESSORI MATRIC.HR.SEC SCHOOLCOURTALLAM FIVE FALLS BY - PASS,ILANJI",627805
14866,TENKASI,Tenkasi,BHARATH VIDYA MANDIR,"NO.4, COURTALLAM FIVE FALLSBY PASS ROAD, ILANJI",627805
14867,TENKASI,Tenkasi,CMS MACWHIRTER MIDDLE SCHOOL TENKASI,KANNI MARAMMAN KOVIL STREETTENKASI,627811
14868,TENKASI,Tenkasi,"EMMANUEL MATRIC HR SEC SCHOOL, MELAGARAM",28-B State Bank ColonyMelagaram,627818
14869,TENKASI,Tenkasi,ESAKKI VIDHYASHRAM CBSE SCHOOL TENKASI,TENKASI TIRUNELVELI MAIN ROADVAIKAPAALAM TENKASI,627805
14870,TENKASI,Tenkasi,"GHS, VETHAMPUTHUR",MAIN ROAD\VETHAMPUTHUR,627805
14871,TENKASI,Tenkasi,GHSS SUNDARAPANDIYAPURAM,GOVT HR SEC SCHOOL TENKASI MAIN ROAD SUNDARAPANDIAPURAM,627858
14872,TENKASI,Tenkasi,GHSS VADAKARAI,KARISAL KUTIYIRUPPU MAIN ROADVADAKARAI,627812
14873,TENKASI,Tenkasi,"GHSS, PANPOLI",THIRUMALAI KOIL ROAD PANPOLI,627807
14874,TENKASI,Tenkasi,"GHSS,MELAGARAM",GHSS MELAGARAM THEPPAKULAM STREET,627818
14875,TENKASI,Tenkasi,"GREEN PARK MATRICULATION SCHOOL, TENKASI","KALIDHASAN NAGAR, TENKASI",627811
14876,TENKASI,Tenkasi,"HAMEETHIYA MS,TENKASI",3 SORNAPURAM STREETTENKASI,627811
14877,TENKASI,Tenkasi,"HILTON MATRIC HR SEC SCHOOL, AYIRAPERI","Hilton Matric Hr Sec School,Old CourtallamAyiraperi P.O
,Tenkasi Taluk,Tirunelveli Dist",627814
14878,TENKASI,Tenkasi,"HINDU HSS(G),KEELAPULIUR",1/1 UCHIMAHALI 4TH STREETKIZHAPULIYUR,627814
14879,TENKASI,Tenkasi,"HINDU HSS,KEELAPULIUR",UCHIMAHALI AMMAN 1ST STREET KIZHAPULIYUR,627814
14880,TENKASI,Tenkasi,HINDU MIDDLE SCHOOL KASIMAJORPURAM,3/149 CHINNA THAMBI KOVIL STREETKASIMAJORPURAM,627802
14881,TENKASI,Tenkasi,HUSSAINIYA MUSLIM HIGH SCHOOL VADAKARAI,138 T P STREET VADAKARAI TENKASI DIST,627912
14882,TENKASI,Tenkasi,"IBNU UMAR ISLAMIC  MATRICULATION SCHOOL, TENKASI",,
14883,TENKASI,Tenkasi,"ICI Govt Model HSS,TENKASI","100 MADURAI ROADEAR NEW BUS STAND, TENKASI",627811
14884,TENKASI,Tenkasi,"JOY MATRIC. HR. SEC, SCHOOL , VADAKARAI","3/2, MAIN ROADVADAKARAI",627812
14885,TENKASI,Tenkasi,"KATTU BAVA HIGH SCHOOL,TENKASI","23/1KATTUBAVAPALLIVASAL STREET
23/1KATTUBAVAPALLIVASAL STREET",
14886,TENKASI,Tenkasi,"KATTU BAVA MIDDLE SCHOOL , TENKASI",23/1 KATTU BAVA PALLIVASAL STREETTENKASI,627811
14887,TENKASI,Tenkasi,M.M. MS VISWANTHAPURAM,2/53  MAIN ROADVISWANATHAPURAM,627810
14888,TENKASI,Tenkasi,MAHARISHI VIDYA MANDIR,panboli road Kanakkapillai Valasai,627803
14889,TENKASI,Tenkasi,MAHARISHI VIDYA MANDIR,panboli road  Kanakkapillai Valasai,
14890,TENKASI,Tenkasi,"MANJAMMAL HSS(G),TENKASI",RAILWAY FEEDER ROADTENKASI,627811
14891,TENKASI,Tenkasi,"MKVK MATRIC HSS,TENKASI","1/50, RAILWAY ROAD\TENKASI",627811
14892,TENKASI,Tenkasi,MPL 9th WARD MS.TENKSI,S.K.P..Street.TENKASIS.K.P.Street.TENKASI,627811
14893,TENKASI,Tenkasi,"MPL, 7th WARD MS,TENKASI",SWAMI SANNATHI STREETTENKASI,627811
14894,TENKASI,Tenkasi,"MPL,13th WARD MS,TENKASI",Manahavalan StreetTenkasi,627811
14895,TENKASI,Tenkasi,MUSLIM HS VADAKARAI,42 MADARASA STREET,627812
14896,TENKASI,Tenkasi,MUSTAFIAH MIDDLE SCHOOL TENKASI,SYED KURUKKAL PALLIVASAL STREETTENKASI,627811
14897,TENKASI,Tenkasi,"NATIONAL PUBLIC SCHOOL, VALLAM",1/316-1 vallam sencottah roadvallam,627817
14898,TENKASI,Tenkasi,"NEHRU HSS,TENKASI",10/44 MALAYAN STREETNEAR BY RAILWAY STATION TENKASI,627811
14899,TENKASI,Tenkasi,OXFORD MATRIC. HIGHER SECONDARY SCHOOL,"121-A, OXFORD NAGAR, KUTHUKKALVALASAI,
TENKASI-627 803.121-A, OXFORD NAGAR, KUTHUKKALVALASAI, TENKASI-627 803.",627803
14900,TENKASI,Tenkasi,"OXFORD PUBLIC SCHOOL, KUTHUKKALVALASAI","121-A, OXFORD NAGAR, KUTHUKKALVALASAI, TENKASI DISRTICT.",627803
14901,TENKASI,Tenkasi,"P S T K D GIRLS HR SEC SCHOOL, COURTALLAM","158 , Ramvarmapuram Colony Courtallam",627802
14902,TENKASI,Tenkasi,"PARASAKTHI M HSS,COURTALLAM",COLLEGE MAIN ROADCOURTALLAM,627802
14903,TENKASI,Tenkasi,PIONEER INTERNATIONAL CBSE SCHOOL,337/1thenpothai road,627803
14904,TENKASI,Tenkasi,PONNAMBALAM MIDDLE SCHOOL TENKASI,"334 , KANNIMARAMMAN KOVIL STREET , TENKASI",627811
14905,TENKASI,Tenkasi,PUMS THIRUCHITRAMBALAM,PUMS thiruchitranbalamTenkasi,627858
14906,TENKASI,Tenkasi,"PUMS, KARISALKUDIYIRUPPU","PANCHAYAT UNION MIDDLE SCHOOL,
KARISALKUDIYIRUPPU, KARISAL VADAKARAI UNION SALAI",627807
14907,TENKASI,Tenkasi,"RAMASWAMY PILLAI HR. SEC. SCHOOL., ILANJI","MADURAI - COURTALLAM MAIN ROAD, ILANJITENKASI (TK), TIRUNELVELI (DT)",627805
14908,TENKASI,Tenkasi,RKV MS PANPOLI,156Sivaramapettai salai,627807
14909,TENKASI,Tenkasi,"SEVENTH DAY ADVENTIST MATRIC HR SEC SCHOOL, TENKASI","12 PERUMAL KOVIL STREET, NEAR LIC, MAIN ROADTENKASI",627811
14910,TENKASI,Tenkasi,"SRI RAM MATRIC HR SEC SCHOOL, VALLAM",MUTHALALI KUDIYIRUPPU ROADVALLAM,627809
14911,TENKASI,Tenkasi,St.  MICHAEL'S HSS(G) TENKASI,"119CHIDAMBARESHWARAR KOVILSTREET,TENKASI",627811
14912,TENKASI,Tenkasi,St. JOSEPH PUBLIC SCHOOL,St.joseph publicthenpothai,607807
14913,TENKASI,Tenkasi,St. MARY'S HS KUTHUKALVALASAI,"5-40G, KAMARAJ NAGARKUTHUKKALVALASAI",627803
14914,TENKASI,Tenkasi,"ST.JOHNS MATRIC HR SEC SCHOOL, TENKASI",86 F/2 MALAYAN STREET,627811
14915,TENKASI,Tenkasi,"ST.JOSEPH MAT.HSS, PANPOLI","T. Meenakshipuram, Panpoli",627807
14916,TENKASI,Tenkasi,"SUBASH MATRIC HSS,TENKASI",AYIRA PERI ROAD TENKASISUBASH NAGAR,627811
14917,TENKASI,Tenkasi,"SYED RESI.HSS,ILANJI",P.O NO.6 FIVE FALLS ILANJI ROADCOURTALLAM,627003
14918,TENKASI,Tenkasi,"TDTA MS, KAKAIYANUR",sivanadanoor  poTenkasi,627808
14919,TENKASI,Tenkasi,TDTA PRIMARY SCHOOL VALLAM,MAIN ROADVALLAM,627809
14920,TENKASI,Tenkasi,TREASURE ILAND INTERNATIONAL SCHOOL MAVADIKKALTHOPPU,4/209 Mavadikal thoppu- viswanathapuramshengottai,627809
14921,TENKASI,Tenkasi,"VEERAMAMUNIVAR RC HSS,TENKASI",42chidambareswara kovil street,627811
14922,TENKASI,Tenkasi,VEL'S VIDHYALAYA SCHOOL,ElathurPanmoli main Road,627803
14923,TENKASI,Tenkasi,VIVEKANANDA MIDDLE SCHOOL MATHALAMPARAI,"105,PILLAIYAR KOVIL STREET\MATHALAMPARAI",627814
14924,TENKASI,Vasudevanallur,"ANDIYAPPA MS, PULIANGUDI","3, NARASINGAPERUMAL KOVIL STREETPULIANGUDI, KADAYANALLUR TALUK",627855
14925,TENKASI,Vasudevanallur,ANNAI MEENAKSHI PUBLIC SCHOOL,T.N.PUDHUKUDI\PULIANGUDI,627855
14926,TENKASI,Vasudevanallur,"ARUNODHAYA MS, VISWANATHAPERI",mainroadviswanathaperi,627757
14927,TENKASI,Vasudevanallur,"AVS HS,PULIANGUDI","69,North car Street, Puliangudi.",627855
14928,TENKASI,Vasudevanallur,"BALA VINAYAGAR HS, SIVAGIRI",153 154 MADURAI ROAD\SIVAGIRI,627757
14929,TENKASI,Vasudevanallur,"CMML HS,VADAMALAPURAM","VADAMALAPURAM sornanagar,VADAMALAPURAM",627755
14930,TENKASI,Vasudevanallur,"COMMITTEE NADAR HS,SIVAGIRI",CHEKKADI PILLAYAR KOVIL STREE. SIVAGIRI,627757
14931,TENKASI,Vasudevanallur,DHARANI INTERNATIONAL SCHOOL,"Dharani International School, Thalayanai Road, Dharani NagarNaranapuram Village, Vasudevanallur,",627760
14932,TENKASI,Vasudevanallur,"DHARANI MATRICULATION HIGHER SECONDARY SCHOOL, DHARANINAGAR",DHARANI NAGAR\AUTHUVAZHI (POST),627760
14933,TENKASI,Vasudevanallur,"GHSS(B),PULIANGUDI",Main Road     Puliangudi,627855
14934,TENKASI,Vasudevanallur,"GHSS,THENMALAI",PARUVAKKUDI SIVIAGIR ROADTHENMALAI,627757
14935,TENKASI,Vasudevanallur,"GHSS,VASUDEVANALLUR",SOUTHCAR STREET\VASUDEVANALLUR,627758
14936,TENKASI,Vasudevanallur,"GOVERNMENT HIGH SCHOOL, KOODALOOR",MAIN ROAD,627760
14937,TENKASI,Vasudevanallur,GOVT GIRLS HR SEC SCHOOL PULIANGUDI TENKASI DISTRICT,"100 RSKP ROAD,  PULIANGUDI.",627855
14938,TENKASI,Vasudevanallur,"GOVT MS, ARUGANKULAM",GOVT MS NORTH STREETARUGANKULAM,627757
14939,TENKASI,Vasudevanallur,"GURUSAMY MS, RAMANATHAPURAM",GURUSAMY MIDDLE SCHOOLRAMANATHAPURAM,627760
14940,TENKASI,Vasudevanallur,H.N.U.C.HSS.T.N.PUTHUKUDI - PULIANGUDI,"SIVARAMU 1ST STREETT.N PUTHUKUDI, PULIANGUDI",627855
14941,TENKASI,Vasudevanallur,"H.N.U.M HS,CINTHAMANI",197 west car street chinthamani puliyangudi,627855
14942,TENKASI,Vasudevanallur,"KAMMAWAR HINDU HIGH SCHOOL,VISWANATHAPERI",1/1A SIVAGIRI MAIN ROAD VISWANATHAPERI,627757
14943,TENKASI,Vasudevanallur,"KANNA HSS(GIRLS),CINTHAMANI",ESAKKI AMMAN KOIL STREETCHINTHAMANI- PULIANGUDI,627855
14944,TENKASI,Vasudevanallur,KANNA INTERNATIONAL SCHOOL,"Door No: 1B/3,Puliangudi-Sankarankovil Main Road",627755
14945,TENKASI,Vasudevanallur,"MOHAIDEENANDAVAR HS,PULIANGUDI",EAST MOSQUE STREET\EAST MOSQUE STREET puliangudi,627855
14946,TENKASI,Vasudevanallur,"MOHAIDEENIA HS,VASUDEVANALLUR","PALLIVASAL STREET,VASUDEVANALLURSIVAGIRI TALUK",627758
14947,TENKASI,Vasudevanallur,"MP GOVT HSS,NELKATTUM SEVAL",WEST STREETELKATTUMSEVAL,627758
14948,TENKASI,Vasudevanallur,"MPL MS, THAIKKA ST, PULIANGUDI",MPL MS THAIKKA STREET PULIANGUDI,627855
14949,TENKASI,Vasudevanallur,"N.C HSS,RAMANATHAPURAM","Higher secondary school street, RamanathapuramSivagiri taluk",627760
14950,TENKASI,Vasudevanallur,NADAR URAVINMURAI KAMARAJAR GIRLS HIGH SCHOOL VASUDEVANALLUR,"No. 8, MANTHAI VINAYAGAR KOIL STREET, VASUDEVANALLUR.",627758
14951,TENKASI,Vasudevanallur,"NEW CRESCENT MATRIC HSS, PULIANGUDI","10 CRESCENT NAGAR, PULIANGUDI",627855
14952,TENKASI,Vasudevanallur,"PACKIATHAI MS, CHINTHAMANI","38, SANTORE MADATHU NORTH STREET,CHINTHAMANI, PULIANGUDI",627855
14953,TENKASI,Vasudevanallur,"PANCHAYAT UNION JAWAHAR MIDDLE SCHOOL , SIVAGIRI","PANCHAYAT UNION JAWAGAR MIDDLE SCHOOL
22 ,GANDHI ROAD,FIRST STREET SIVAGIRI.",627757
14954,TENKASI,Vasudevanallur,"PARAMANANTHA MS, PULIANGUDI","selva vinayagar kovil west streetT N Puthukkudi,Puliangudi",627855
14955,TENKASI,Vasudevanallur,"PK GHSS,MULLIKULAM","MAINROAD, MULLIKKULAM",627755
14956,TENKASI,Vasudevanallur,"PUJMS, NAGARAM","PANCHAYAT UNION JAWAHAR MIDDLE SCHOOL, NAGARAM",627755
14957,TENKASI,Vasudevanallur,"PUJMS, VASUDEVANALLUR","SEANAIVINAYAKAR KOVIL STREET
\VASUDEVANALLUR",627758
14958,TENKASI,Vasudevanallur,PULIANGUDI SENAITHALAIVAR HR SEC SCHOOL,"116AINDIRA NAGAR , PULIANGUDI",627855
14959,TENKASI,Vasudevanallur,"PUMS, MALAIYADIKURICHI",panchayat union middle schoolmalaiyadikuruchi,627755
14960,TENKASI,Vasudevanallur,QUAIDE MILLATH HSS PULIANGUDI,9A JINNA NAGAR 3rd StreetPuliangudi,627855
14961,TENKASI,Vasudevanallur,R.H.N.U.THIRU.SI.BA.SIVANTHI ATHITHANAR HSS RAYAGIRI,"66/3 R.H.N.U.SI.BA.S.A.H.S.S,RAYAGIRI",627764
14962,TENKASI,Vasudevanallur,R.M.M.S VASUDEVANALLUR,"18,SENAI VINAYAGAR KOVIL SOUTH STREET,VASUDEVANALLUR.",627758
14963,TENKASI,Vasudevanallur,"RAJASINGH MS, THERKKU CHATRAM",Mangammal salai\Therkuchathiram,627757
14964,TENKASI,Vasudevanallur,"RAMALINGAM MS, PULIANGUDI","ARUNACHALA VINAYAGAR KOVIL S.T,PULIYANGUDI",627855
14965,TENKASI,Vasudevanallur,"RC HS,DEVIPATTINAM",NEHRU NORTH STREET\DEVIPATTANAM,627757
14966,TENKASI,Vasudevanallur,"RC HS,PULIANGUDI",ARASARADI VINAYAGAR\KOIL STREET,627855
14967,TENKASI,Vasudevanallur,"RC MS, CHINTHAMANI",WEST CAR STRERETCHINTHAMANI,627855
14968,TENKASI,Vasudevanallur,"RC MS, DURAISAMIYAPURAM",RAYAGIRI VIA\SIVAGIRI TALUK,627764
14969,TENKASI,Vasudevanallur,"S.M.M MS, SUBRAMANIAPURAM","NORTH STREET,  SUBRAMANIAPURAM",627758
14970,TENKASI,Vasudevanallur,"S.R.P MS, SIVAGIRI",SIVARAMALINGAPURAM SIVAGIRI,627757
14971,TENKASI,Vasudevanallur,"SDA MATRIC HR SEC SCHOOL,T.N.PUTHUKUDI,PULIANGUDI","Main Road,T.N Puthukudi\Puliangudi",627855
14972,TENKASI,Vasudevanallur,"SEENIAMMAL HS,CHINTHAMANI","SUNDARAVINAYAGAR KOVIL KOLLAKAMPALATHTHAR STCHINTHAMANI,PULIANGUDI",627855
14973,TENKASI,Vasudevanallur,"SENAITHALAIVAR MS, VASUDEVANALLUR","SENAIYAR SCHOOL STREET, VASUDEVANALLUR",627758
14974,TENKASI,Vasudevanallur,SIVAGIRI SENAITHALAIVAR HSS,"sivaramalingapuram school street, sivagiri",627757
14975,TENKASI,Vasudevanallur,"SM MS, THALAIVANKOTTAI",WEST STREET . THALAIVANKOTTAI,627755
14976,TENKASI,Vasudevanallur,"SRI KANNA MATRIC .HSS, CHINTHAMANI",esakki amman kovil streetchinthamani,627855
14977,TENKASI,Vasudevanallur,"ST.MARYS MAT. SCHOOL, MULLIKULAM","1/186 Thalaivankottai road , MullikulamKadayanallur Taluk, Triunelveli District Tamil Nadu",627755
14978,TENKASI,Vasudevanallur,"STELLA MARYS HSS,SIVAGIRI","DEVIPATTANAM  ROAD, SIVAGIRI",627757
14979,TENKASI,Vasudevanallur,"SUYAMBULINGAM HSS,PULIANGUDI","1, Karpagaveethi\T.N Puthukudi  Puliangudi",627855
14980,TENKASI,Vasudevanallur,SVC SAI NIKETAN SCHOOL,"SVC NAGARSankarankovil Road, Puliangudi",627855
14981,TENKASI,Vasudevanallur,"SWAMI RENUGAL MS, VISWANATHAPERI","1/69,SAKTHI EASTWEST STREET,VISWANATHAPERI",627757
14982,TENKASI,Vasudevanallur,"T.S.M MS, PULIANGUDI","27, KALADI MIDDLE STREET PULIANGUDI",627855
14983,TENKASI,Vasudevanallur,"TDTA MS, T.N. PUTHUGUDI","KAVAL RAMASAMY STREETT.N.PUTHUKUDI, PULIANGUDI",627855
14984,TENKASI,Vasudevanallur,Tenkasi District Government Model School,"S VEERASAMY CHETTIYAR COLLEGE OF ENGINNERING CAMPUS, SV NAGAR, PULIYANGUDI",
14985,TENKASI,Vasudevanallur,THANGAPALAM MATRICULATION HSS SUBRAMANIAPURAM,Rajapalayam - Tenkasi Main roadSubramaniapuram,627758
14986,TENKASI,Vasudevanallur,THIRU C P ATHITHANAR GIRLS HIGH SCHOOL RAYAGIRI,29e MANGAMMAL SALAI STREET RAYAGIRI      SIVAGIRI TIRUNELVELI,627764
14987,TENKASI,Vasudevanallur,TMS WELLDONE MATRICULATION SCHOOL PULIANGUDI,JINNA NAGAR 5TH STREET  (WEST ZONE ) T.N.P. PULIANGUDI,627855
14988,TENKASI,Vasudevanallur,VEERAMARUDU SAHODARARHAL VIDYALAYA NELKATTUMSEVAL,ARANMANAI STREETNELKARRUMSEVAL,627758
14989,TENKASI,Vasudevanallur,"VIVEKA MAT.HSS, SIVAGIRI",12A NETHAJI ROAD      SIVAGIRI,627757
14990,THANJAVUR,Ammapettai-TNJ,AIDED MS - KALANCHERI,"AGRAHARAM ROAD , KALANCHERI",613504
14991,THANJAVUR,Ammapettai-TNJ,DR.V.GENGUSAMY MAT. -MELATTUR,SOUTH STREET\MELATTUR,614301
14992,THANJAVUR,Ammapettai-TNJ,EDT. HSS N.V. KUDIKKADU,"N V KUDIKADU, POONDI VIA, THANJAVUR",613502
14993,THANJAVUR,Ammapettai-TNJ,FATHIMA MATRIC HIGHER SECONDARY SCHOOL - KOVILUR,NAGAI MAIN ROADPOONDI (VIA),613502
14994,THANJAVUR,Ammapettai-TNJ,GHS - ANNAPPANPETTAI,GOVT HIGH SCHOOLANNAPPANPETTAI,613003
14995,THANJAVUR,Ammapettai-TNJ,GHS - ARUNTHAVAPURAM,ARUNDAVAPURAM\AMMAPETTAI,614402
14996,THANJAVUR,Ammapettai-TNJ,GHS - KAMBARNATHAM,Kambarnatham (Po)Papanasam (Tk),613504
14997,THANJAVUR,Ammapettai-TNJ,GHS - UTHAMARGUDI,GOVT HIGH SCHOOL UTHAMARKUDI,614402
14998,THANJAVUR,Ammapettai-TNJ,GHS AMMAPETTAI,GANDHIJI ROAD AMMAPETTAI,614401
14999,THANJAVUR,Ammapettai-TNJ,GHS IRUMPUTHALAI,04374-29466504374-294665,613504
15000,THANJAVUR,Ammapettai-TNJ,GHSS -  SALIYAMANGALAM,GOVT HR SEC SCHOOL\SALIYAMANGALAM,613504
15001,THANJAVUR,Ammapettai-TNJ,GHSS - MELATTUR,MAIN ROAD \MELATTUR,614301
15002,THANJAVUR,Ammapettai-TNJ,GHSS - POONDI,GHSS POONDI,613502
15003,THANJAVUR,Ammapettai-TNJ,GHSS - THIRUKARUKKAVUR,AGRAHARAM STREETPAPANASAM TK,614302
15004,THANJAVUR,Ammapettai-TNJ,INDIAN CITY SCHOOL,,
15005,THANJAVUR,Ammapettai-TNJ,PUMS - ARUMALAIKKOTTAI,pums arumalaikottairagavambalpuram post,614019
15006,THANJAVUR,Ammapettai-TNJ,PUMS - ATHUR,pums  ATHUR   melakalakudi panchayathammappettai union Thanjavur (dt),613501
15007,THANJAVUR,Ammapettai-TNJ,PUMS - EDAIIRUPPU,Rice Mil  StreetEdaiyiruppu,614302
15008,THANJAVUR,Ammapettai-TNJ,PUMS - KOVILUR,"sivan kovil street, kovilur&(post)sivan kovil street,kovilur&(post)",613502
15009,THANJAVUR,Ammapettai-TNJ,PUMS - PUTHUR,"west street,puthur,ammapetttai union, papanasam-taluk,Thanjavur.",614402
15010,THANJAVUR,Ammapettai-TNJ,PUMS - RAILADY AMMAPETTAI,PANJAYATH UNOIN MIDDLE SCHOOLKOKEARY (POST) RAILADY AMMAPEATAI,614402
15011,THANJAVUR,Ammapettai-TNJ,PUMS - RARAMUTHIRAKOTTAI,PANCHAYAT UNION MIDDLE SCHOOL RARAMUTHIRAIKOTTAI,613501
15012,THANJAVUR,Ammapettai-TNJ,PUMS - SALIAYAMANGALAM,PUMS SALIYAMANGALAMPAPANASAM TK THANJAVUR,613504
15013,THANJAVUR,Ammapettai-TNJ,PUMS - SIKKAPATTU,KUDIYANA STREET\SIKKAPPATTU,614403
15014,THANJAVUR,Ammapettai-TNJ,PUMS - SOOLIAKOTTAI,kudiyana streetpanchayat union middle school sooliyakkottai,613504
15015,THANJAVUR,Ammapettai-TNJ,PUMS - THIRUBUVANAM,"p.u.m.school,keelathirubuvanam,Thirubuvanam,",613504
15016,THANJAVUR,Ammapettai-TNJ,PUMS - UKKADAI,PUMS -UKKADAIAMBALAKARA STREET,614401
15017,THANJAVUR,Ammapettai-TNJ,PUMS - VADAKKUMANGUDI,EAST STREET VADAKKUMANKUDI,614303
15018,THANJAVUR,Ammapettai-TNJ,PUMS - VAIYACHERI,"Vaiyacheri, pasupatthi kovil (post),  Ayyampatai.Vaiyacheri, Pasupatthi kovil (post),  Ayyampatai",614206
15019,THANJAVUR,Ammapettai-TNJ,PUMS- SENBAGAPURAM,SENBAKAPURAM   AMMAPETTAI,613502
15020,THANJAVUR,Ammapettai-TNJ,RC AIDED HSS(G) - AMMAPETTAI,VANDIYAR COLONYAMMAPETTAI,614401
15021,THANJAVUR,Ammapettai-TNJ,"SRI LAKSHMI VIDYALAYA MATRICULATION SCHOOL, AMMAPETTAI","WEST AGRAHARAM \CHINNAKADAI STREET,AMMAPET.",614401
15022,THANJAVUR,Ammapettai-TNJ,ST. MARCINA'S MAT.HSS-AMMAPETTAI,"27,VANDAYAR COLONYAMMAPET",614401
15023,THANJAVUR,Ammapettai-TNJ,U.A.A.T HSS - AMMAPETTAI,MELA ULLURullur,614401
15024,THANJAVUR,Ammapettai-TNJ,"UKKADAI A.VISWANATHA DEVAR MATRICULATION SCHOOL, AMMAPETTAI","PUTHUR, KOKKERI POST, AMMAPET, PAPANASAM TK, THANJAVUR DT.",614402
15025,THANJAVUR,Budalur,ADW HS -PUDUKUDDI,PudukkudiBudalur TK,613402
15026,THANJAVUR,Budalur,ADWHS-MUTHUVEERAKANDIYANPATTI,"GOVT HIGH
SCHOOL(ADW),MUTHUVEERAKANDIYANPATTI,AVARA MPATTI (POST),BUDALUR(TK),THANJAVUR(DT).",613602
15027,THANJAVUR,Budalur,ADWHSS-AGARAPETTAI,nemam(po)budalur(tk),613104
15028,THANJAVUR,Budalur,ADWMS-CHINNAKANGEYANPATTI,"CHINNAKANKEYANPATTI,
CHINNAKANKEYANPATTI(PO),BUDALUR(TK), THANJAVUR(DT)",613602
15029,THANJAVUR,Budalur,CHELLAM AMS-ORATHUR,"colony street,orathur,BUDALUR(TK), THANJAVUR(DT)",613602
15030,THANJAVUR,Budalur,GBHSS-BUDALUR,"GBHSS BUDALUR,AYYANAPURAM ROAD,BUDALUR(PO),
BUDALUR(TK), THANJAVUR(DT)",613602
