S NO,DISTRICT,BLOCK NAME,SCHOOL NAME,SCHOOL ADDRESS,PINCODE
22032,TIRUVARUR,Mannargudi,"UAMHSS SRI SHANMUKA , NEW BYE PASS ROAD, MANNARGUDI","SRI SHANMUKA MATRIC HR SEC SCHOOL-2 72,NEW BYPASS ROAD, MANNARGUDI",614001
22033,TIRUVARUR,Mannargudi,"UAMHSS,BHARATHIDASAN MATRIC, MANNARGUDI","SRI BHARATHIDASAN MATRIC HR. SEC. SCHOOL,
64/18 A BY PASS ROAD MANNARGUDI",614001
22034,TIRUVARUR,Mannargudi,"UAMHSS,NAVA BHARATH MATRIC HR.SEC.SCHOOL ULLIKKOTTAI","2/243, EAST STREET,ULLIKKOTTAI, MANNARGUDI(T.K)",614018
22035,TIRUVARUR,Mannargudi,"UAMS DR ALAMEEN AR ,MATRICULATION SCHOOL  NAHANGUDI","NAGANGUDI
KOOTHANALLUR
4T6H,KIRaUmVbaArRSUtrReet,",610001
22036,TIRUVARUR,Mannargudi,"UAMS ESAR MATRIC SCHOOL, LAKSHMANGUDI","Lakshumangudi, Koothanallur,",614102
22037,TIRUVARUR,Mannargudi,"UAMS,SRI VIVEKANANDHA VIDYALAYA MATRICULATION  SCHOOL , KARIKKOTTAI",Thanjavur main road\karikkottai,614014
22038,TIRUVARUR,Mannargudi,"UAPPS KASTURBA GANDHI MATRICULATION, PUNAVASAL","2/42, EAST STREET, MAIN ROAD, PUNAVASAL, KAMALAPURAM",
22039,TIRUVARUR,Muthupettai,GHS ALANGADU,kodunkulam street\Alangadu,614704
22040,TIRUVARUR,Muthupettai,GHS MANKUDI,MANGUDIMANGUDI POST,614710
22041,TIRUVARUR,Muthupettai,GHS MARUTHAVANAM,"MELA STREET,MARUTHAVANAM,THIRUTHURAIPOONDI
-T.K",614710
22042,TIRUVARUR,Muthupettai,GHS SENGANKADU,"Sengankadu, Thillaivilam South Post, Tiruvarur.",614706
22043,TIRUVARUR,Muthupettai,GHS THONDIAKADU,"PUDHUKKUDI,  THONDIYAKKADU(POST), THIRUTHURAIPOONDI(TK), THIRUVARUR(DT).",614703
22044,TIRUVARUR,Muthupettai,"GHS, KEEZHAVADIYAKADU","KEELAVADIYAKADU,
IDUMBAVANAM , THIRUTHURAIPOONDI - TK,",614703
22045,TIRUVARUR,Muthupettai,"GHS, PANDI",PANDI CHATHIRAMMAIN ROAD PANDI,614703
22046,TIRUVARUR,Muthupettai,"GHS,JAMBUVANODAI NORTH",Jambuvanodai NorthThiruvarur Dist.,614738
22047,TIRUVARUR,Muthupettai,"GHS,KEELAPERUMAZHAI","Government High School Keelaperumazhai, Muthupettai, Thiruvarur District",614703
22048,TIRUVARUR,Muthupettai,GHS-KARAIYANKADU,KARPAGANATHARKULAM POTHIRUTHURAIPOONDI TK,614703
22049,TIRUVARUR,Muthupettai,GHSS EDAIYUR,HOSPITAL STREETEDAIYUR,614702
22050,TIRUVARUR,Muthupettai,GHSS IDUMBAVANAM,"MANGALANAYAGIPURAM, IDUMBAVANAM, MUTHUPETTAI, THIRUVARUR DISTRICT",614703
22051,TIRUVARUR,Muthupettai,GHSS MUTHUPET,"MANNAISALAI, MUTHUPET, MUTHUPET",614704
22052,TIRUVARUR,Muthupettai,GHSS THILLAIVILGAM,GHSS THILAI VILAGAM KOVILADIUDHAYAMARTHANDAPURAM,614706
22053,TIRUVARUR,Muthupettai,"GHSS,NACHIKULAM","mannargudi main road,nachikulamudayamarthandapuram(po)",614706
22054,TIRUVARUR,Muthupettai,"KAP AGHSS, PERIYANAYAKI",Mannai Road\Muthupet,614704
22055,TIRUVARUR,Muthupettai,"PANCHAYAT UNION MIDDLE SCHOOL,VELLANGAL","PUMS Vellangal ,Ovarur  PO ,Thiruthuraipoondi Tk",614703
22056,TIRUVARUR,Muthupettai,PUMS KALAIKKARANVELI,"THOLI,KALAIKARANVELI, DEVADHANAM POST",614702
22057,TIRUVARUR,Muthupettai,PUMS PETTAI,"PETTAI, MUTHUPET",614704
22058,TIRUVARUR,Muthupettai,"PUMS, AARIYALUR",PUMS ARIYALUR MUTHUPET BLOCK,614702
22059,TIRUVARUR,Muthupettai,"PUMS,ALKATTUVELI","ALKATTUVELI  PINNATHUR POST,THIRUTHURAIPOONDI TK",614706
22060,TIRUVARUR,Muthupettai,"PUMS,AZADNAGAR",PUM SCHOOL AZADNAGAR MUTHUPETPUM SCHOOL AZADNAGAR  MUTHUPET THIRUVARUR DISTRICT,614704
22061,TIRUVARUR,Muthupettai,"PUMS,EDAIYUR","PUMS,EDAIYURMUTHUPET BLOCK",614702
22062,TIRUVARUR,Muthupettai,"PUMS,EKKAL",KUNNALOOR POSTTHIRUTHURAIPOONDI TALUK,614703
22063,TIRUVARUR,Muthupettai,"PUMS,GOPALASAMUTHIRAM","PUMS,GOPALASAMUTHIRAMUPPUR PO",614704
22064,TIRUVARUR,Muthupettai,"PUMS,JAMBUVANODAI THARKA",PUM SCHOOLJAMBUVANODAI THARGA,614738
22065,TIRUVARUR,Muthupettai,"PUMS,KALLADIKOLLAI","KALLADIKKOLLAI,JAMBUVANODAI-POST,THIRUVARUR- DIST,PIN:614738",614738
22066,TIRUVARUR,Muthupettai,"PUMS,KALLIKUDI",KALLIKUDINEDUMBALAM POST,614703
22067,TIRUVARUR,Muthupettai,"PUMS,KARPAGA-COLONY","KARPAGANATHARKULAM
COLONY,THIRUTHURAIPOONDI TALUK, THIRUVARUR DISTRICT",614703
22068,TIRUVARUR,Muthupettai,"PUMS,KARPAGA-KADUVETTI","kaduvetti, karpaganatharkulam, Muthupettai, Thiruvarur district",614703
22069,TIRUVARUR,Muthupettai,"PUMS,KEELAPANDI",Thiruthuraipoondi TK. 614703,614702
22070,TIRUVARUR,Muthupettai,"PUMS,KOVILUR","PUPS KOVILURMUTHUPET BLOCK, THIRUVARUR DT",614704
22071,TIRUVARUR,Muthupettai,"PUMS,KUNNALUR",KUNNALURKUNNALUR,614703
22072,TIRUVARUR,Muthupettai,"PUMS,MARUTHANGAVELI",PUMS MARUTHANGAVELIMUTHUPET BLOCK,614704
22073,TIRUVARUR,Muthupettai,"PUMS,NEW STREET","old bus stand,mannai roadmuthupet",614704
22074,TIRUVARUR,Muthupettai,"PUMS,OVARUR",MELA STREETOVARUR,614703
22075,TIRUVARUR,Muthupettai,"PUMS,PETHAVELANKOTTAGAM",PETHAVELANKOTTAGAM\KEELANAMANKURICHI,614705
22076,TIRUVARUR,Muthupettai,"PUMS,THILLAIVILAGAM-EAST",PUMS THILLAIVILAGAM EASTPUMS THILLAIVILAGAM EAST,614706
22077,TIRUVARUR,Muthupettai,"PUMS,THILLAIVILAGAM-SOUTH",THILLAIVILAGAMTHILLAIVILAGAM SOUTH,614706
22078,TIRUVARUR,Muthupettai,"PUMS,THOLI",PINNATHUR( POST)THOLI,614706
22079,TIRUVARUR,Muthupettai,"PUMS,T-KEELAKKADU","T.KEELAKKADU,MUTHUPET",614704
22080,TIRUVARUR,Muthupettai,"PUMS,UDHAYAMARTHANDAPURAM",9787652925\9626731635,614706
22081,TIRUVARUR,Muthupettai,UAMHS MILLENNIUM,"2/75, MUTHUPET MAIN ROADACHIKULAM",614706
22082,TIRUVARUR,Muthupettai,"UAMHS SRI OM SAKTHI ,VEPPANCHERI","2/283, SOUTH STREET, VEPPANCHVRY,
THIRUTHURAIPOONDI-TALUK, THIRUVARUR-DIST.2/283, SOUTH STREET, VEPPANCHVRY, THIRUTHURAIPOONDI",614703
